Gene,GBM_gain,LGG_gain,pval,FDR,freq_diff
TP53AIP1,10,53,2.881766769668332e-09,1.960959372309878e-08,0.08198198198198199
TP53I11,5,16,0.014078727801422053,0.029439478435220885,0.021179670236274012
TP53INP1,36,63,0.002165843432126217,0.005765089802139582,0.05400305966343702
TP53INP2,178,39,1.1698931672142e-25,1.945676144542952e-24,0.24713581506034338
TP53RK,174,41,1.3319394710250784e-23,1.6655343027356058e-22,0.2361550229474758
TP53TG1,436,132,2.7868798641493657e-73,1.122074042889951e-71,0.5365289818120007
TP53TG5,176,40,1.2820567689903575e-24,1.9666934174358723e-23,0.24164541900390957
TP63,42,9,4.3801422105480526e-06,2.4130952207634134e-05,0.058694543600203986
TP73,38,11,0.0001888164492934988,0.0006576172160226727,0.04771375148733639
TPBG,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
TPBGL,7,33,1.3746918678602744e-05,6.946541881401616e-05,0.04965153833078362
TPCN1,31,11,0.002661916526948237,0.006925963687059705,0.03510113887472378
TPCN2,6,31,1.335779475935544e-05,6.793341066576363e-05,0.04767975522692504
TPD52L1,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
TPGS2,33,10,0.0005438448725379064,0.0016506593160416894,0.04059153493115758
TPH2,37,11,0.00029917220412351985,0.0009812116535328722,0.045911949685534595
TPK1,435,162,1.5957277431242055e-58,4.4378961567109847e-57,0.4781234064252932
TPM3,58,27,0.0010116085050414694,0.0028860821673086603,0.05356110827808941
TPM4,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
TPRA1,28,5,5.949475379404536e-05,0.00025311394121217375,0.04101648818629951
TPRG1,44,7,8.949930587963475e-08,5.461603314507739e-07,0.06607173210946796
TPRG1L,38,11,0.0001888164492934988,0.0006576172160226727,0.04771375148733639
TPRX1,129,25,1.9951762697175294e-19,1.514841113175827e-18,0.18526262111167774
TPRXL,28,12,0.015751899787214366,0.03245021001431898,0.027808941016488186
TPST1,439,111,1.181421331319745e-86,1.1089115971099958e-83,0.5815570287268401
TRA2A,421,105,3.85002603467652e-80,2.1102077003201453e-78,0.5604453510113887
TRA2B,54,10,1.885883474045949e-08,1.2057129848114968e-07,0.07842937276899542
TRABD2A,22,6,0.0035374478575069474,0.0089061847316076,0.028318884922658508
TRABD2B,42,13,0.0001395111604896438,0.0005168176142657797,0.051147373788883226
TRAF3IP2,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
TRAF3IP3,49,26,0.011802391821365544,0.02547403282168263,0.03923168451470338
TRAF5,48,24,0.007077736754200652,0.01623792401078298,0.041203467618561966
TRAFD1,31,9,0.0006158722150697749,0.0018454048136308618,0.03887472378038416
TRAIP,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
TRAK1,30,7,0.0001716303703014529,0.0006105032925597393,0.04084650688424274
TRAM1L1,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
TRANK1,29,7,0.00028345926172180407,0.0009397331550856631,0.03904470508244093
TRAPPC10,34,16,0.019658276164224033,0.039264262725670504,0.03107258201597824
TRAPPC3,46,13,2.1981625686934106e-05,0.00010607970905089216,0.05835458099609043
TRAPPC6A,133,26,5.3325316047557317e-20,4.1863021244235016e-19,0.19058303586605474
TRAPPC8,34,11,0.0007391721636164973,0.0021830653988579264,0.04050654428012919
TRAPPC9,39,79,3.596710914293489e-05,0.00016408606140871375,0.07878633350331463
TRAT1,28,5,5.949475379404536e-05,0.00025311394121217375,0.04101648818629951
TRAX,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
TRBV30,433,164,1.0433554551021747e-56,2.324794098623807e-55,0.4707462179160293
TRDMT1,13,57,8.917452689513896e-09,5.8404842778508374e-08,0.08412374638789734
TRDN,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
TREH,12,55,9.244206306948027e-09,6.01253747586598e-08,0.08215196328403876
TRGC1,424,108,4.5380572493614656e-80,2.4692950641634238e-78,0.5601903790583036
TRH,29,5,3.430961624841727e-05,0.00015839588589570567,0.04281828998810131
TRHDE,37,11,0.00029917220412351985,0.0009812116535328722,0.045911949685534595
TRHR,36,77,1.591015758356635e-05,7.972373434390835e-05,0.08041815400305966
TRIB1,39,84,5.38656060889085e-06,2.927809164832529e-05,0.08822029576746557
TRIB2,24,10,0.023373297482781292,0.04500835768642254,0.02437531871494136
TRIL,426,105,7.3249254158402e-83,7.237219072045272e-81,0.5694543600203978
TRIM14,43,23,0.021843137916567962,0.04297018482160886,0.03408125106238314
TRIM24,435,164,2.0749823242362935e-57,4.938523699743369e-56,0.47434982151963284
TRIM29,10,55,8.757692191312729e-10,6.074966343147094e-09,0.08575556688764237
TRIM33,44,12,2.4992513848250354e-05,0.00011964857283169392,0.056637769845317015
TRIM36,22,8,0.01551377812090629,0.032003560414803664,0.024545300016998128
TRIM42,33,4,9.100658391746536e-07,5.31804232401749e-06,0.05191228964813871
TRIM49C,8,36,7.942780450850638e-06,4.1830774856936695e-05,0.05351011388747238
TRIM56,430,152,1.288011155303884e-60,4.046726261580278e-59,0.4879823219445861
TRIM62,44,13,5.6015785800307776e-05,0.0002452609536877616,0.05475097739248682
TRIM67,50,24,0.0036973400066505923,0.009235970096453525,0.04480707122216556
TRIM71,27,8,0.0017474370912230362,0.004761206483120285,0.033554309026007145
TRIM73,436,116,4.202305398044356e-82,3.1207738619232422e-80,0.5667176610572837
TRIO,30,11,0.004019185529665655,0.009978530051995173,0.033299337072921986
TRIQK,36,59,0.007202909568043992,0.01641974740329154,0.04645588985211627
TRIT1,45,14,7.599719182892289e-05,0.0003131209401609778,0.05466598674145844
TRMT1,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
TRMT11,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
TRMT12,38,84,3.078859162731585e-06,1.7317717942285748e-05,0.09002209756926738
TRMT1L,51,24,0.0026458295733944506,0.006908043903553175,0.04660887302396737
TRNAU1AP,42,14,0.0002858161722003506,0.0009413129987072073,0.04926058133605304
TRNP1,39,13,0.0005234457598051231,0.001599737163360468,0.04574196838347782
TRNT1,32,13,0.008907121360771562,0.019837928013653763,0.033129355770865204
TRO,8,32,6.692309482561037e-05,0.00027717899561252525,0.045962944076151625
TROVE2,51,26,0.006410260448507094,0.014785638368250583,0.04283528811830699
TRPC4AP,179,40,1.8749027654032004e-25,3.0705877569056995e-24,0.24705082440931497
TRPC6,7,37,1.4519022260184707e-06,8.415541347103587e-06,0.05719870814210437
TRPM2,34,15,0.012192530397380595,0.026072536167999684,0.03295937446880843
TRPM4,131,26,1.8424107897110925e-19,1.4031097991826158e-18,0.18697943226245112
TRPS1,37,80,8.55998837613972e-06,4.496463988557759e-05,0.08427672955974842
TRPV4,32,8,0.00016191331805785037,0.0005850852287278144,0.042563318035016146
TRPV5,432,164,3.03860022898344e-56,6.5190997484104715e-55,0.4689444161142275
TRPV6,433,164,1.0433554551021747e-56,2.324794098623807e-55,0.4707462179160293
TSACC,62,34,0.007256344464255379,0.016464085385131784,0.047560768315485294
TSC22D2,35,4,2.737399775611559e-07,1.6411285361331095e-06,0.055515893251742304
TSC22D4,431,153,1.2133420317083028e-60,3.8524250808023873e-59,0.48789733129355767
TSEN15,54,25,0.001529846088127452,0.004193325159974096,0.05012748597654258
TSEN2,31,13,0.008949188154380004,0.019843334962716504,0.0313275539690634
TSFM,113,34,1.118933484708166e-11,8.063408384523627e-11,0.13945266020737718
TSGA10,19,6,0.014161791349667606,0.029494076062863417,0.022913479517253102
TSGA10IP,8,26,0.001352733052987393,0.00374614512073846,0.034642189359170496
TSHB,45,11,6.3672028850102025e-06,3.434721728702702e-05,0.060326364099949015
TSHZ1,34,9,0.0001495706990900623,0.0005497437001797738,0.044280129185789566
TSHZ2,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
TSHZ3,167,31,7.626314211427492e-27,1.446110944788107e-25,0.24241033486316504
TSIX,6,20,0.004632053574129008,0.011311248874190154,0.02692503824579296
TSKS,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
TSKU,8,30,0.0001874405759128947,0.0006543427636122391,0.04218935917049125
TSLP,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
TSN,19,6,0.014161791349667606,0.029494076062863417,0.022913479517253102
TSPAN1,42,14,0.0002858161722003506,0.0009413129987072073,0.04926058133605304
TSPAN11,47,23,0.006317280024510048,0.014609318048674455,0.04128845826959034
TSPAN12,427,161,3.0545652387780424e-55,6.249790293728698e-54,0.46559578446370903
TSPAN13,420,103,4.874588531318647e-81,3.0002692853829283e-79,0.5624171341152473
TSPAN16,182,48,1.2356494088932932e-22,1.296784264343779e-21,0.23736189019207887
TSPAN18,5,16,0.014078727801422053,0.029439478435220885,0.021179670236274012
TSPAN19,32,7,6.180254487828063e-05,0.00025992611839443846,0.044450110487846334
TSPAN8,42,12,6.454187004668717e-05,0.00026969666231528875,0.05303416624171342
TSPEAR,35,15,0.008523236228017662,0.019116183045455384,0.034761176270610226
TSPY26P,181,40,5.144042414879119e-26,8.962091529774317e-25,0.2506544280129186
TSPYL5,36,68,0.00042238661492514446,0.0013334879510081606,0.06343702192758796
TSRM,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
TSSK1B,24,9,0.01293946193370139,0.027239254180029083,0.026262111167771548
TSSK3,42,14,0.0002858161722003506,0.0009413129987072073,0.04926058133605304
TSTA3,39,75,0.00015086745385424247,0.0005532911897394415,0.07123916369199387
TTC12,9,38,7.756149642629849e-06,4.104364176639009e-05,0.05548189699133095
TTC13,53,24,0.0013292639881730402,0.0036838690855107432,0.050212476627570966
TTC14,59,12,1.0976451593673362e-08,7.108423891064534e-08,0.08366479687234404
TTC21B,18,6,0.022033728705400466,0.04297018482160886,0.021111677715451305
TTC23L,27,12,0.02264854678278911,0.04387151755242188,0.02600713921468639
TTC24,59,34,0.016629235202644015,0.03395484082573866,0.04215536291007989
TTC26,435,166,1.479583791794272e-56,3.2017852140009192e-55,0.47057623661397247
TTC3,32,14,0.015038881716861761,0.031083667165404616,0.031242563318035016
TTC30B,15,4,0.01877659489313682,0.03806004887368454,0.019479857215706275
TTC33,28,11,0.008939238903009178,0.019843334962716504,0.029695733469318374
TTC37,24,9,0.01293946193370139,0.027239254180029083,0.026262111167771548
TTC39A,39,13,0.0005234457598051231,0.001599737163360468,0.04574196838347782
TTC39C,32,10,0.0008522401096625325,0.0024698845941551356,0.03878973312935577
TTC4,41,13,0.00021817971695038533,0.0007510022895165911,0.049345571987081414
TTC7A,21,8,0.023330296249741006,0.04500835768642254,0.02274349821519633
TTF2,45,11,6.3672028850102025e-06,3.434721728702702e-05,0.060326364099949015
TTK,13,0,0.00023667600947353942,0.0008122486997883033,0.023423423423423424
TTLL11,44,24,0.02383154224045243,0.04583200171175753,0.03399626041135475
TTLL3,32,14,0.015038881716861761,0.031083667165404616,0.031242563318035016
TTLL7,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
TTYH1,143,27,3.2157008027908244e-22,3.101695225196699e-21,0.20671426143124255
TUBA1A,35,9,9.217119426116123e-05,0.0003692256589528192,0.04608193098759136
TUBA1B,35,9,9.217119426116123e-05,0.0003692256589528192,0.04608193098759136
TUBA1C,36,9,5.64729480997015e-05,0.00024625747228841963,0.047883732789393174
TUBAL3,16,61,2.1367889368558416e-08,1.361489022218966e-07,0.08626551079381269
TUBB4A,171,45,4.829653868627901e-21,3.9940386453223466e-20,0.22320244773074965
TUBB6,31,10,0.0013262029808564068,0.0036787802671779677,0.03698793132755397
TULP2,126,24,2.287583850393892e-19,1.7315995093354573e-18,0.18174400815910252
TULP4,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
TUSC2,30,7,0.0001716303703014529,0.0006105032925597393,0.04084650688424274
TUT1,3,24,1.5915019014718154e-05,7.972373434390835e-05,0.03987761346251912
TWSG1,32,11,0.0017493898903887155,0.004761206483120285,0.03690294067652558
TXK,29,13,0.018530494144985896,0.037601127159046406,0.0277239503654598
TXLNB,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
TXNDC12,39,14,0.00101490077068127,0.002892727229852214,0.04385517593064763
TXNDC2,33,11,0.0011411924436266485,0.0032172757871944823,0.03870474247832739
TXNDC9,19,6,0.014161791349667606,0.029494076062863417,0.022913479517253102
TXNL1,31,11,0.002661916526948237,0.006925963687059705,0.03510113887472378
TXNRD1,29,10,0.003140685059375372,0.008014849663157641,0.03338432772395036
TXNRD3NB,29,5,3.430961624841727e-05,0.00015839588589570567,0.04281828998810131
TYR,11,36,0.00013519965563125888,0.0005069733903296494,0.04810470848206697
U1,430,159,1.7158626042894848e-57,4.169712717025806e-56,0.47477477477477475
U2AF1,38,15,0.002770710299877182,0.007141311366316226,0.04016658167601563
U6,37,11,0.00029917220412351985,0.0009812116535328722,0.045911949685534595
U7,22,5,0.0014306095929564912,0.00394507801450984,0.030205677375488696
UAP1,53,27,0.005214213350522526,0.01244549524763943,0.044552099269080395
UBA3,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
UBAP1,32,11,0.0017493898903887155,0.004761206483120285,0.03690294067652558
UBAP2,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
UBAP2L,59,28,0.0011552899209319482,0.0032539654974786197,0.05347611762706102
UBASH3A,34,15,0.012192530397380595,0.026072536167999684,0.03295937446880843
UBASH3B,11,56,1.643753662901503e-09,1.125667693089593e-08,0.08584055753867076
UBC,34,15,0.012192530397380595,0.026072536167999684,0.03295937446880843
UBE2B,22,8,0.01551377812090629,0.032003560414803664,0.024545300016998128
UBE2D4,418,109,2.485175798768662e-76,1.0849526205205747e-74,0.5474927757946626
UBE2E1,28,10,0.0047761746050156775,0.011572860635386486,0.031582525922148566
UBE2E2,29,13,0.018530494144985896,0.037601127159046406,0.0277239503654598
UBE2G2,35,15,0.008523236228017662,0.019116183045455384,0.034761176270610226
UBE2H,439,165,6.402443692936367e-59,1.8490749880868917e-57,0.4796702362740099
UBE2Q1,58,28,0.0016134661934984443,0.004415276110415386,0.05167431582525922
UBE2QL1,29,12,0.01085368587957461,0.0234735965638611,0.02961074281828999
UBE2R2,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
UBE2S,144,25,1.3921345516181242e-23,1.7250063280693885e-22,0.21228964813870477
UBE2T,55,25,0.0010816209864474863,0.0030724009787154055,0.05192928777834438
UBE2U,45,13,3.518754807695726e-05,0.00016086654399383383,0.05655277919428863
UBE3B,31,8,0.0002640540698855334,0.0008839866298575435,0.04076151623321435
UBE3C,433,158,2.3871004195479293e-59,7.141329502145578e-58,0.4820669726330104
UBE3D,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
UBE4B,36,10,0.00013590098462007186,0.000507323138708486,0.045996940336562986
UBIAD1,40,11,7.37887633597402e-05,0.0003049421156127073,0.05131735509094
UBL4B,47,13,1.3658340478417718e-05,6.913412784121242e-05,0.060156382797892226
UBN2,435,166,1.479583791794272e-56,3.2017852140009192e-55,0.47057623661397247
UBOX5,177,43,1.6779817172876534e-23,2.0571370963449778e-22,0.23778684344722084
UBP1,28,10,0.0047761746050156775,0.011572860635386486,0.031582525922148566
UBQLN2,6,32,7.5562570306897704e-06,4.028394323283599e-05,0.04956654767975523
UBQLN4,64,30,0.0007447058827327437,0.0021985439250796824,0.058711541730409655
UBR3,17,5,0.01644067088269268,0.03358808261682474,0.02119666836647969
UBR4,37,13,0.0012220988557692138,0.003424795785770116,0.04213836477987421
UBR5,35,73,4.2996898596741524e-05,0.00019327369743366184,0.07467278599354071
UBXN7,39,11,0.00011840273809974537,0.0004468567483472575,0.0495155532891382
UCA1,181,48,2.2594517439354585e-22,2.2576477904472866e-21,0.2355600883902771
UCHL5,51,25,0.004171308697109449,0.010236064381240147,0.04472208057113718
UCN3,16,61,2.1367889368558416e-08,1.361489022218966e-07,0.08626551079381269
UCP2,8,32,6.692309482561037e-05,0.00027717899561252525,0.045962944076151625
UCP3,9,32,0.00017057368817659498,0.0006105032925597393,0.04416114227434982
UGCG,44,22,0.010720292644434944,0.023283161953277422,0.037769845317015126
UGT3A1,27,10,0.007202344121864641,0.01641974740329154,0.029780724120346765
UGT3A2,27,10,0.007202344121864641,0.01641974740329154,0.029780724120346765
UGT8,12,2,0.01270460490418217,0.02696025949569137,0.017848036715961246
UHRF1,181,45,1.1127566785776568e-23,1.401961392523427e-22,0.24122046574876765
UHRF1BP1L,29,9,0.0015296210859659038,0.004193325159974096,0.03527112017678055
UIMC1,31,10,0.0013262029808564068,0.0036787802671779677,0.03698793132755397
ULBP1,12,1,0.0033433814753536578,0.008472983968420727,0.019734829168791435
ULK4,30,6,6.19094237246575e-05,0.00025992611839443846,0.04273329933707293
UMODL1,33,15,0.017288714357050795,0.035248698372819555,0.031157572667006632
UMPS,30,5,1.9686386736206496e-05,9.658613394457666e-05,0.044620091789903116
UNC13A,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
UNC13B,33,13,0.006086493114179857,0.014338345660980877,0.03493115757266701
UNC93B6,5,32,2.0953354494222898e-06,1.198771343978055e-05,0.05136834948155703
UNCX,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
UPF1,179,49,1.9559085387783894e-21,1.6586016056111717e-20,0.23006969233384328
UPF2,14,60,4.856722008850667e-09,3.250367697367171e-08,0.0879823219445861
UPK1B,26,5,0.00017602193546965072,0.0006234663742649091,0.037412884582695906
UPK2,12,53,2.852148150889764e-08,1.795956433126309e-07,0.07837837837837838
UPP1,415,106,9.914781092024309e-77,4.4184030397632367e-75,0.5477477477477477
UQCC,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
UQCRC1,31,7,0.00010329003718746068,0.0003977460970464832,0.042648308686044537
UQCRFS1,168,32,2.3955614405668756e-26,4.293143402677009e-25,0.2423253442121367
URI1,169,33,4.098556233361408e-26,7.19066793371748e-25,0.2422403535611083
UROC1,31,5,1.1241779338516288e-05,5.807672587060117e-05,0.04642189359170491
USF2,164,30,1.5690036663649413e-26,2.842376002589709e-25,0.23889172191058983
USH2A,45,25,0.025876039198446183,0.04961776770713289,0.033911269760326365
USHBP1,178,46,1.9255646991997677e-22,1.9369143102868125e-21,0.23392826789053206
USP1,44,13,5.6015785800307776e-05,0.0002452609536877616,0.05475097739248682
USP13,57,13,9.006154514470635e-08,5.493681092539399e-07,0.07817440081591026
USP15,40,13,0.00033905338421234105,0.0010981030243909723,0.04754377018527962
USP16,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
USP19,31,6,3.630786952340526e-05,0.00016483421538769654,0.044535101138874725
USP24,41,14,0.00043896605059576916,0.0013725571825624113,0.047458779534251226
USP25,41,18,0.0045807899219342495,0.01122073120985297,0.03991160972293047
USP28,9,40,2.6502220792204282e-06,1.4964243321836944e-05,0.05925548189699133
USP29,149,30,2.564064843062687e-22,2.5300345475108694e-21,0.2118646948835628
USP30,29,8,0.0006888389931205767,0.0020432518267202884,0.03715791262961074
USP39,27,7,0.0007582617367292291,0.002236365821327487,0.035441101478837334
USP4,33,6,1.2297308712623903e-05,6.326857904973819e-05,0.04813870474247833
USP44,29,8,0.0006888389931205767,0.0020432518267202884,0.03715791262961074
USP46,46,14,4.8295059265735004e-05,0.00021522112761210928,0.05646778854326024
USP48,36,13,0.0018471864842491328,0.004990294409147954,0.040336562978072414
USP6NL,15,59,2.3418947144388382e-08,1.488386577293376e-07,0.0842937276899541
UST,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
UTP20,31,10,0.0013262029808564068,0.0036787802671779677,0.03698793132755397
UTP23,37,82,3.878959007280169e-06,2.146433543527398e-05,0.0880503144654088
UTRN,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
UTS2,32,10,0.0008522401096625325,0.0024698845941551356,0.03878973312935577
UTS2B,38,9,2.0854681033729672e-05,0.0001020846153078723,0.05148733639299677
UVRAG,8,32,6.692309482561037e-05,0.00027717899561252525,0.045962944076151625
VAMP3,32,10,0.0008522401096625325,0.0024698845941551356,0.03878973312935577
VAMP4,51,25,0.004171308697109449,0.010236064381240147,0.04472208057113718
VANGL1,45,11,6.3672028850102025e-06,3.434721728702702e-05,0.060326364099949015
VANGL2,56,26,0.00124406342213134,0.0034824500416716616,0.05184429712731599
VAPA,33,11,0.0011411924436266485,0.0032172757871944823,0.03870474247832739
VAPB,174,44,2.956507844261922e-22,2.8645699874274545e-21,0.23049464558898525
VASH2,47,24,0.009692196866217626,0.021370931219623596,0.039401665816760155
VASN,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
VASP,133,24,4.863610193252794e-21,4.019906322634588e-20,0.19435662077171512
VAV1,173,45,1.4620421134476617e-21,1.2546827691289705e-20,0.22680605133435322
VAV3,48,15,4.1401990258908394e-05,0.00018666319114628828,0.05818459969403366
VCAM1,46,15,0.00010086803264047187,0.0003977460970464832,0.05458099609043005
VCP,33,13,0.006086493114179857,0.014338345660980877,0.03493115757266701
VDR,32,9,0.00038673325836441,0.0012247912429600822,0.04067652558218596
VEPH1,34,9,0.0001495706990900623,0.0005497437001797738,0.044280129185789566
VEZT,29,7,0.00028345926172180407,0.0009397331550856631,0.03904470508244093
VGLL2,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
VGLL3,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
VGLL4,30,12,0.0074123580364592045,0.016769929646210355,0.0314125446200918
VHL,37,13,0.0012220988557692138,0.003424795785770116,0.04213836477987421
VIP,13,3,0.020879379998804265,0.04153199057245595,0.01776304606493286
VIPR1,30,7,0.0001716303703014529,0.0006105032925597393,0.04084650688424274
VIT,20,6,0.009005653966994754,0.019930284597159918,0.024715281319054906
VKORC1L1,438,111,4.3747982565712264e-86,2.737530009049445e-83,0.5797552269250383
VN1R1,150,28,1.2218492230934666e-23,1.5316971312535627e-22,0.21744008159102501
VN1R4,139,27,4.049550206094644e-21,3.365586330665709e-20,0.19950705422403536
VNN1,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
VNN2,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
VOPP1,459,116,1.563553847022846e-95,5.870362918647276e-92,0.6081591024987252
VPRBP,27,5,0.00010262147150150756,0.0003977460970464832,0.03921468638449771
VPS11,12,53,2.852148150889764e-08,1.795956433126309e-07,0.07837837837837838
VPS13B,36,68,0.00042238661492514446,0.0013334879510081606,0.06343702192758796
VPS13D,43,11,1.7244883465093664e-05,8.572779208168707e-05,0.056722760496345406
VPS37D,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
VPS41,421,107,5.0841990306946836e-79,2.519950529471048e-77,0.5566717661057283
VPS45,58,28,0.0016134661934984443,0.004415276110415386,0.05167431582525922
VPS8,64,12,6.851622502718269e-10,4.777050452452319e-09,0.09267380588135306
VSIG10,33,14,0.010490851367756869,0.02289328768395418,0.03304436511983682
VSIG10L,134,29,8.526241364463852e-19,6.252299453687409e-18,0.18672446030936596
VSIG8,55,27,0.002755891664725826,0.007141311366316226,0.048155702872684
VSNL1,25,10,0.01594065095283052,0.03269133638430846,0.026177120516743157
VSTM1,140,26,6.460834939990425e-22,5.866313127495538e-21,0.20319564847866733
VSTM2A,452,109,2.6569793868134196e-95,7.980503286232787e-92,0.6087540370559239
VSTM2B,170,34,6.928511699927151e-26,1.1770632206957687e-24,0.24215536291007989
VSTM2L,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
VSTM5,7,35,4.51176425441407e-06,2.4776456415110812e-05,0.053425123236443994
VSX1,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
VTA1,11,1,0.006234091590507687,0.01442137823571233,0.01793302736698963
VTCN1,45,11,6.3672028850102025e-06,3.434721728702702e-05,0.060326364099949015
VWA3B,21,6,0.005670324257397428,0.01349769055279673,0.02651708312085671
VWA5A,9,55,2.3986075747212463e-10,1.7007690536904473e-09,0.08755736868944416
VWA5B1,35,13,0.0027708364183995637,0.007141311366316226,0.0385347611762706
VWA5B2,63,14,1.0350928617977839e-08,6.709117219887405e-08,0.08709841917389088
VWC2,417,107,3.4571183021229175e-77,1.5975077741932916e-75,0.5494645588985212
VWDE,419,103,1.633910125861289e-80,9.19028549445125e-79,0.5606153323134455
WAC,12,56,5.231351184482962e-09,3.4609881977341464e-08,0.08403875573686895
WARS2,42,11,2.8154665447187468e-05,0.0001338906794445413,0.05492095869454361
WASF1,11,2,0.022132997223854867,0.04297018482160886,0.016046234914159442
WASF2,41,13,0.00021817971695038533,0.0007510022895165911,0.049345571987081414
WASL,430,160,4.7031076666615174e-57,1.0950584641538397e-55,0.47288798232194457
WBP11P1,33,11,0.0011411924436266485,0.0032172757871944823,0.03870474247832739
WBSCR17,438,110,1.1414638280540698e-86,1.1089115971099958e-83,0.5816420193778684
WBSCR27,434,112,2.889720454485779e-83,3.16772421791733e-81,0.5706612272650009
WBSCR28,434,112,2.889720454485779e-83,3.16772421791733e-81,0.5706612272650009
WDR18,189,57,1.2828394536895174e-20,1.0504734414127139e-19,0.2329933707292198
WDR26,47,24,0.009692196866217626,0.021370931219623596,0.039401665816760155
WDR27,14,0,0.00011771435092928058,0.00044653551964029696,0.025225225225225224
WDR31,45,22,0.007777064575325493,0.0175200648077575,0.03957164711881694
WDR36,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
WDR4,38,14,0.0015270896181049966,0.004193325159974096,0.04205337412884582
WDR41,23,9,0.019296343833463993,0.038618402410842516,0.024460309365969744
WDR47,47,15,6.480578231878923e-05,0.00026989829142084766,0.05638279789223185
WDR48,30,7,0.0001716303703014529,0.0006105032925597393,0.04084650688424274
WDR49,38,10,8.358208783225006e-05,0.0003431481123741748,0.04960054394016658
WDR52,29,5,3.430961624841727e-05,0.00015839588589570567,0.04281828998810131
WDR53,39,10,5.1357180338113044e-05,0.0002279876246874909,0.05140234574196839
WDR62,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
WDR63,45,15,0.00015608628754170724,0.0005682676039518447,0.052779194288628255
WDR64,51,26,0.006410260448507094,0.014785638368250583,0.04283528811830699
WDR7,32,11,0.0017493898903887155,0.004761206483120285,0.03690294067652558
WDR74,5,23,0.0003727097093783151,0.0011916871227258964,0.03438721740608533
WDR78,44,14,0.00011889995781033701,0.0004468567483472575,0.05286418493965663
WDR82,33,5,3.61666815438958e-06,2.014655873242682e-05,0.05002549719530852
WDR83OS,181,48,2.2594517439354585e-22,2.2576477904472866e-21,0.2355600883902771
WDR87,164,30,1.5690036663649413e-26,2.842376002589709e-25,0.23889172191058983
WDR88,165,28,5.9077361824228175e-28,1.182965093168345e-26,0.24446710861805204
WDR91,437,162,3.029168415749397e-59,8.867846251018412e-58,0.4817270100288968
WDTC1,40,13,0.00033905338421234105,0.0010981030243909723,0.04754377018527962
WDYHV1,43,84,4.2213910100730635e-05,0.00018986777534973724,0.08101308856025836
WFDC10A,176,39,4.256506547595952e-25,6.888385272822846e-24,0.24353221145673976
WFDC11,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
WFDC8,176,40,1.2820567689903575e-24,1.9666934174358723e-23,0.24164541900390957
WIBG,34,12,0.0022303337932544002,0.005912648350766916,0.038619751827299
WIF1,37,13,0.0012220988557692138,0.003424795785770116,0.04213836477987421
WIPF3,428,104,1.5153097211146011e-84,4.540649114113676e-82,0.5749447560768315
WIPI2,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
WISP1,39,81,1.7063048152276043e-05,8.530388054290334e-05,0.082559918408975
WISP3,13,3,0.020879379998804265,0.04153199057245595,0.01776304606493286
WLS,46,14,4.8295059265735004e-05,0.00021522112761210928,0.05646778854326024
