Gene,GBM_gain,LGG_gain,pval,FDR,freq_diff
RN7SL14P,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
RN7SL150P,163,29,8.457945446815348e-27,1.5681657372873195e-25,0.23897671256161823
RN7SL154P,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
RN7SL170P,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
RN7SL192P,184,48,3.6682823843059286e-23,4.260654667247211e-22,0.2409654937956825
RN7SL202P,179,45,3.822925606389455e-23,4.423166159996675e-22,0.23761686214516403
RN7SL207P,434,162,4.7447301284257646e-58,1.2501115275210199e-56,0.47632160462349143
RN7SL212P,435,117,5.4251982324580075e-81,3.298608382795723e-79,0.5630290668026516
RN7SL231P,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
RN7SL243P,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
RN7SL252P,432,146,2.301954677227605e-64,8.07727928565518e-63,0.5029066802651709
RN7SL287P,162,29,1.6472552966453176e-26,2.969805527613371e-25,0.23717491075981645
RN7SL292P,416,102,1.5767376710843263e-79,8.109399432994662e-78,0.5570967193608702
RN7SL298P,183,48,6.740845662855772e-23,7.509942148721661e-22,0.2391636919938807
RN7SL306P,437,165,6.038524165733546e-58,1.563561308982524e-56,0.4760666326704062
RN7SL31P,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
RN7SL322P,129,24,6.125101347381126e-20,4.776052545948585e-19,0.18714941356450793
RN7SL340P,168,33,7.96499663463528e-26,1.3516194289147191e-24,0.2404385517593065
RN7SL34P,138,29,7.530387454644855e-20,5.847536649113569e-19,0.1939316675165732
RN7SL35P,435,122,3.1003642063994264e-78,1.497146934138475e-76,0.5535951045385008
RN7SL364P,121,24,4.747983595985722e-18,3.4330870315124496e-17,0.1727349991500935
RN7SL365P,428,106,2.1759312299184594e-83,2.9969933582673167e-81,0.5711711711711711
RN7SL368P,142,26,1.7936974743921633e-22,1.828770505647397e-21,0.20679925208227096
RN7SL371P,438,111,4.3747982565712264e-86,2.737530009049445e-83,0.5797552269250383
RN7SL377P,437,111,1.6097905832951666e-85,7.144769389455132e-83,0.5779534251232363
RN7SL416P,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
RN7SL443P,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
RN7SL456P,430,164,2.529564249131273e-55,5.211110547798829e-54,0.4653408125106238
RN7SL491P,162,30,5.886666498773573e-26,1.0103537997552173e-24,0.23528811830698626
RN7SL496P,419,107,5.885742806832128e-78,2.797217894715345e-76,0.5530681625021248
RN7SL505P,428,107,8.167100613940222e-83,7.862404937189375e-81,0.569284378718341
RN7SL513P,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
RN7SL514P,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
RN7SL526P,151,27,1.8214447738023628e-24,2.735445761296388e-23,0.22112867584565699
RN7SL533P,122,23,7.909046161777589e-19,5.808217861006153e-18,0.1764235934047255
RN7SL542P,419,104,6.199588309191499e-80,3.313360043681065e-78,0.5587285398606152
RN7SL547P,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
RN7SL549P,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
RN7SL566P,156,32,3.20770080363471e-23,3.7430653200455383e-22,0.22070372259051507
RN7SL603P,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
RN7SL607P,175,44,1.6070606987810127e-22,1.6496813106147128e-21,0.23229644739078703
RN7SL615P,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
RN7SL619P,181,47,8.424094433323936e-23,9.154345166400787e-22,0.23744688084310728
RN7SL626P,180,47,1.545388143194862e-22,1.5929059117707919e-21,0.2356450790413055
RN7SL636P,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
RN7SL64P,441,114,4.744493547749674e-86,2.850112164004184e-83,0.579500254971953
RN7SL666P,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
RN7SL672P,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
RN7SL680P,177,40,6.770378142003221e-25,1.0725478790781053e-23,0.2434472208057114
RN7SL690P,176,44,8.71417724501764e-23,9.449062372972918e-22,0.23409824919258881
RN7SL72P,433,163,3.8336957829131624e-57,9.02416404601454e-56,0.47263301036885946
RN7SL771P,435,165,5.552302899718337e-57,1.2808676643313361e-55,0.47246302906680265
RN7SL789P,163,29,8.457945446815348e-27,1.5681657372873195e-25,0.23897671256161823
RN7SL7P,438,143,7.655565980595397e-69,2.8528856053742354e-67,0.5193778684344723
RN7SL811P,436,162,9.341070200180428e-59,2.607512867403526e-57,0.479925208227095
RN7SL816P,432,110,2.6577260149882728e-83,3.16772421791733e-81,0.5708312085670577
RN7SL839P,176,43,3.120540584205419e-23,3.6498659262925995e-22,0.235985041645419
RN7SL83P,421,107,5.0841990306946836e-79,2.519950529471048e-77,0.5566717661057283
RN7SL844P,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
RN7SL84P,180,43,2.5716485558597126e-24,3.6503797742817736e-23,0.24319224885262625
RN7SL851P,423,101,8.2131173137774e-84,1.2715937713227733e-81,0.571596124426313
RN7SL855P,429,106,6.083753641661096e-84,1.1708230305075278e-81,0.5729729729729729
RN7SL860P,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
RN7SL864P,176,40,1.2820567689903575e-24,1.9666934174358723e-23,0.24164541900390957
RN7SL866P,182,43,7.277532563350018e-25,1.1516752796247689e-23,0.24679585245622981
RN7SL869P,435,122,3.1003642063994264e-78,1.497146934138475e-76,0.5535951045385008
RN7SL8P,429,155,8.593259190823627e-59,2.4212676646864772e-57,0.4805201427842937
RN7SL94P,183,49,1.7985710726070083e-22,1.828770505647397e-21,0.23727689954105052
RNA5SP227,424,104,2.4484130316830132e-82,1.9558652611603987e-80,0.5677375488696244
RNA5SP228,424,105,9.118378170913338e-82,6.3398057116100236e-80,0.565850756416794
RNA5SP229,428,107,8.167100613940222e-83,7.862404937189375e-81,0.569284378718341
RNA5SP231,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
RNA5SP232,436,110,1.549843075088767e-85,7.144769389455132e-83,0.5780384157742648
RNA5SP233,436,111,5.886807976893246e-85,2.0357932708977658e-82,0.5761516233214345
RNA5SP234,437,121,7.235269158531894e-80,3.8260307120715493e-78,0.5590855005949344
RNA5SP235,432,129,1.1164052109784889e-72,4.332344562913423e-71,0.534982151963284
RNA5SP236,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
RNA5SP237,428,157,1.9375110763363873e-57,4.663067523144209e-56,0.47494475607683156
RNA5SP238,427,157,5.634233816587061e-57,1.2898616380717146e-55,0.4731429542750298
RNA5SP239,427,160,1.1338121249216963e-55,2.342172007162866e-54,0.4674825769165392
RNA5SP241,427,161,3.0545652387780424e-55,6.249790293728698e-54,0.46559578446370903
RNA5SP244,439,165,6.402443692936367e-59,1.8490749880868917e-57,0.4796702362740099
RNA5SP245,437,165,6.038524165733546e-58,1.563561308982524e-56,0.4760666326704062
RNA5SP249,430,164,2.529564249131273e-55,5.211110547798829e-54,0.4653408125106238
RNA5SP250,436,163,2.531762042869863e-58,6.694014499968241e-57,0.4780384157742648
RNA5SP462,188,54,1.6019619847483446e-21,1.370841315495763e-20,0.23685194628590853
RNA5SP463,177,46,3.5267760949570167e-22,3.3650014862810976e-21,0.23212646608873028
RNA5SP464,183,48,6.740845662855772e-23,7.509942148721661e-22,0.2391636919938807
RNA5SP468,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
RNA5SP470,167,32,2.6657229882820017e-26,4.765931885478464e-25,0.24052354241033486
RNA5SP471,165,31,2.8620551963691016e-26,5.09873605445684e-25,0.23880673125956148
RNA5SP472,166,30,4.145631801062437e-27,8.033432050110411e-26,0.24249532551419345
RNA5SP473,151,27,1.8214447738023628e-24,2.735445761296388e-23,0.22112867584565699
RNA5SP475,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
RNA5SP477,174,43,1.0714487651430824e-22,1.1315764806553314e-21,0.23238143804181544
RNA5SP478,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
RNA5SP481,181,40,5.144042414879119e-26,8.962091529774317e-25,0.2506544280129186
RNA5SP484,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
RNA5SP486,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
RNA5SP487,175,44,1.6070606987810127e-22,1.6496813106147128e-21,0.23229644739078703
RNA5SP74,113,39,4.934880196879904e-10,3.4551063308504613e-09,0.13001869794322624
RNA5SP75,98,37,7.078319538307913e-08,4.338865421481969e-07,0.1067652558218596
RNF114,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
RNF133,427,159,4.188471530846024e-56,8.809869110678654e-55,0.4693693693693694
RNF148,428,159,1.4524876680734278e-56,3.1844466860039033e-55,0.4711711711711712
RNF216,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
RNF32,433,158,2.3871004195479293e-59,7.141329502145578e-58,0.4820669726330104
RNU105B,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
RNU4ATAC7P,175,43,5.78929572605286e-23,6.502890292734618e-22,0.23418323984361722
RNU6ATAC17P,179,43,4.8169822090044494e-24,6.570521236587541e-23,0.2413904470508244
RNU6ATAC40P,432,161,1.503828337320161e-57,3.696316525347656e-56,0.47460479347271806
RNY1,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
RNY5,433,164,1.0433554551021747e-56,2.324794098623807e-55,0.4707462179160293
RP9,429,107,2.2949409788303466e-83,2.9969933582673167e-81,0.5710861805201428
RP9P,429,108,8.601569927459024e-83,8.023501687613641e-81,0.5691993880673125
RPA3,421,102,3.7504774686153046e-82,2.8446803345285176e-80,0.5661057283698794
RPL13AP17,435,121,8.825514136038595e-79,4.3314238985303144e-77,0.5554818969913309
RPL18A,175,46,1.1743682116570831e-21,1.0176954300442051e-20,0.22852286248512665
RPL28,144,25,1.3921345516181242e-23,1.7250063280693885e-22,0.21228964813870477
RPL36,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
RPN2,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
RPS11,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
RPS19,143,31,3.292044910004934e-20,2.6117237431829953e-19,0.1991670916199218
RPS9,142,28,2.0005622910723588e-21,1.692644759849278e-20,0.20302566717661058
RPSAP58,179,46,1.0487489700441541e-22,1.1091628191635992e-21,0.23573006969233384
RRAS,129,26,6.3045481541317535e-19,4.654951041236513e-18,0.18337582865884755
RSBN1L,437,120,2.029293902149668e-80,1.1163346455122239e-78,0.5609722930477647
RSPH10B2,421,103,1.44615242756049e-81,9.739155675831137e-80,0.5642189359170491
RSPH6A,132,24,9.194293850591208e-21,7.54122911240736e-20,0.19255481896991333
RSPO4,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
RTBDN,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
RTFDC1,175,44,1.6070606987810127e-22,1.6496813106147128e-21,0.23229644739078703
RTN2,132,25,3.0672257704087235e-20,2.444989204883132e-19,0.19066802651708314
RUNDC3B,436,133,8.983175537140103e-73,3.550245532020265e-71,0.5346421893591704
RUVBL2,128,25,3.7065885529755316e-19,2.77218859006905e-18,0.1834608193098759
RYR1,162,30,5.886666498773573e-26,1.0103537997552173e-24,0.23528811830698626
S1PR5,185,51,6.118287158025144e-22,5.633625784133759e-21,0.23710691823899369
SAE1,125,22,3.585445779684481e-20,2.8429896895090567e-19,0.1837157912629611
SAFB,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
SAFB2,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
SALL4,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
SAMD4B,155,33,1.9008021373810237e-22,1.9197206791653137e-21,0.21701512833588305
SAMD9,436,144,2.496072145032894e-67,8.967945328733014e-66,0.5138874723780384
SARS2,159,31,1.4345505522413536e-24,2.1894390440610416e-23,0.22799592044875067
SBNO2,187,53,1.1685980287620487e-21,1.0138651181945955e-20,0.23693693693693693
SBSN,164,30,1.5690036663649413e-26,2.842376002589709e-25,0.23889172191058983
SCAF1,130,26,3.4123030990792854e-19,2.5597386584401953e-18,0.18517763046064933
SCAND1,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
SCGB1B2P,166,29,1.1302403784187313e-27,2.2511870030626667e-26,0.24438211796702364
SCGB2B2,167,29,5.753633069806257e-28,1.1629617959939486e-26,0.24618391976882542
SCIN,418,104,2.0580042516932364e-79,1.0441590490516563e-77,0.5569267380588134
SCN1B,164,28,1.1631383034528502e-27,2.3044869447565837e-26,0.2426653068162502
SCRN1,428,106,2.1759312299184594e-83,2.9969933582673167e-81,0.5711711711711711
SDC4,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
SDHAF1,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
SDK1,423,100,2.079036800981471e-84,5.0532924039670357e-82,0.5734829168791433
SEC23B,178,42,3.127407179905453e-24,4.385378247228767e-23,0.2414754377018528
SEC61G,468,112,7.23462969361979e-104,5.432483436939101e-100,0.6319224885262622
SEL1L2,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
SEMA3A,434,129,9.603991478878786e-74,3.919368044288087e-72,0.5385857555668876
SEMA3C,437,123,1.641075563543047e-78,8.001841822496584e-77,0.5553119156892741
SEMA3D,435,132,9.504603027298275e-73,3.717190840207435e-71,0.5347271800101989
SEMA3E,432,129,1.1164052109784889e-72,4.332344562913423e-71,0.534982151963284
SEMG1,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
SEPT14,444,117,8.575544107684658e-86,4.9533662080464696e-83,0.5792452830188679
SEPT7,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
SEPT7P2,416,109,1.4702602776918413e-75,6.066035398454965e-74,0.543889172191059
SEPW1,131,25,5.739294064696211e-20,4.498576109791634e-19,0.1888662247152813
SERPINE1,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
SERTAD1,145,29,9.83376992873612e-22,8.566331600334051e-21,0.2065442801291858
SERTAD3,145,29,9.83376992873612e-22,8.566331600334051e-21,0.2065442801291858
SF3A2,186,49,2.9259806434777296e-23,3.4518756719362565e-22,0.24268230494645593
SFRP4,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
SGCE,438,144,2.352402207001135e-68,8.723055887590876e-67,0.517491075981642
SGTA,183,47,2.484825582402883e-23,2.954640585631551e-22,0.2410504844467109
SH2D3A,173,45,1.4620421134476617e-21,1.2546827691289705e-20,0.22680605133435322
SHANK1,133,26,5.3325316047557317e-20,4.1863021244235016e-19,0.19058303586605474
SHFM1,434,147,6.896108966994328e-65,2.4368415168546077e-63,0.5046234914159442
SHH,431,158,2.11315442027201e-58,5.81233572960532e-57,0.4784633690294067
SHISA7,144,26,4.93554470428832e-23,5.645240698324599e-22,0.21040285568587458
SIGLEC1,177,43,1.6779817172876534e-23,2.0571370963449778e-22,0.23778684344722084
SIGLEC10,135,29,4.66502079733901e-19,3.475162814208198e-18,0.1885262621111678
SIGLEC12,134,29,8.526241364463852e-19,6.252299453687409e-18,0.18672446030936596
SIGLEC14,136,27,2.6424612253053234e-20,2.1176351484330495e-19,0.19410164881862996
SIGLEC22P,133,28,5.193829181859798e-19,3.857612594123167e-18,0.18680945096039436
SIGLEC5,136,29,2.546188778039819e-19,1.925411030644612e-18,0.19032806391296958
SIGLEC6,135,29,4.66502079733901e-19,3.475162814208198e-18,0.1885262621111678
SIGLEC7,133,28,5.193829181859798e-19,3.857612594123167e-18,0.18680945096039436
SIGLEC8,134,29,8.526241364463852e-19,6.252299453687409e-18,0.18672446030936596
SIGLECL1,132,28,9.518043068008321e-19,6.972779063187755e-18,0.18500764915859258
SIN3B,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
SIPA1L3,167,31,7.626314211427492e-27,1.446110944788107e-25,0.24241033486316504
SIRPA,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
SIRPB1,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SIRPB2,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SIRPD,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SIRPG,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SIRT2,159,31,1.4345505522413536e-24,2.1894390440610416e-23,0.22799592044875067
SKAP2,429,105,1.6024397592757014e-84,4.540649114113676e-82,0.5748597654258032
SLA2,181,41,1.5658261251669282e-25,2.5955382723793516e-24,0.2487676355600884
SLC13A3,173,42,7.082470839304204e-23,7.855579546873746e-22,0.23246642869284379
SLC13A4,435,163,7.722558579898207e-58,1.9233397139786282e-56,0.47623661397246303
SLC17A9,177,45,1.3006819788223518e-22,1.3555615515582289e-21,0.23401325854156046
SLC1A6,179,48,7.498757286235427e-22,6.715345076009758e-21,0.23195648478667347
SLC24A3,180,41,2.974984512159542e-25,4.851065950446471e-24,0.24696583375828662
SLC25A13,435,145,2.430258506054162e-66,8.648725650218343e-65,0.5101988781234064
SLC25A23,170,45,8.745216450168521e-21,7.180735956732141e-20,0.22140064592894781
SLC25A40,436,133,8.983175537140103e-73,3.550245532020265e-71,0.5346421893591704
SLC25A42,180,47,1.545388143194862e-22,1.5929059117707919e-21,0.2356450790413055
SLC26A4,429,157,6.623577510536661e-58,1.6831283765353568e-56,0.47674655787863335
SLC27A1,176,47,1.7075333770613486e-21,1.4537265451648148e-20,0.22843787183409825
SLC29A4,422,102,1.101832284084757e-82,9.45560985279136e-81,0.5679075301716812
SLC32A1,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SLC35B4,438,162,9.760653404951121e-60,2.9976583401954182e-58,0.4835288118306987
SLC35E1,176,47,1.7075333770613486e-21,1.4537265451648148e-20,0.22843787183409825
SLC35E3,77,16,4.282022892191775e-11,3.0754385363431893e-10,0.10855005949345573
SLC37A3,435,165,5.552302899718337e-57,1.2808676643313361e-55,0.47246302906680265
SLC4A11,176,43,3.120540584205419e-23,3.6498659262925995e-22,0.235985041645419
SLC52A3,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
SLC5A5,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
SLC6A16,131,26,1.8424107897110925e-19,1.4031097991826158e-18,0.18697943226245112
SLC7A10,164,29,4.3334471563573254e-27,8.237937897996749e-26,0.24077851436342002
SLC7A9,163,31,1.0646539558249589e-25,1.782494215003259e-24,0.23520312765595786
SLC8A2,129,24,6.125101347381126e-20,4.776052545948585e-19,0.18714941356450793
SLC9A8,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SLCO4A1,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
SLX4IP,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
SMARCA4,186,49,2.9259806434777296e-23,3.4518756719362565e-22,0.24268230494645593
SMARCD3,436,164,6.833579626137655e-58,1.7161655321962424e-56,0.4761516233214346
SMG9,141,25,9.830740591541224e-23,1.050597748582808e-21,0.20688424273329936
SMIM17,148,28,4.429849822105978e-23,5.1135653057945875e-22,0.2138364779874214
SMIM7,177,47,9.400503717423133e-22,8.198418398853695e-21,0.2302396736359001
SMKR1,439,165,6.402443692936367e-59,1.8490749880868917e-57,0.4796702362740099
SMO,437,165,6.038524165733546e-58,1.563561308982524e-56,0.4760666326704062
SMURF1,434,150,1.7587491654146502e-63,6.114096056990097e-62,0.4989631140574537
SNAP25,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
SND1,436,164,6.833579626137655e-58,1.7161655321962424e-56,0.4761516233214346
SNHG15,417,108,1.261758675891612e-76,5.556918414821181e-75,0.5475777664456909
SNHG17,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SNORA15,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
SNORA20,108,32,1.725755049608507e-11,1.2424443593010813e-10,0.13421723610402858
SNORA4,268,70,3.828328486351353e-37,7.779950907716457e-36,0.35080741118476966
SNORA42,121,22,4.305080211512715e-19,3.213404304994928e-18,0.17650858405575387
SNORA51,86,17,1.3904221995548356e-12,1.0043944489136373e-11,0.12287948325684175
SNORA73,276,48,5.566002855345147e-52,1.1326589550348702e-50,0.4067312595614483
SNORD111,166,29,1.1302403784187313e-27,2.2511870030626667e-26,0.24438211796702364
SNORD119,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
SNORD12B,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SNORD17,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
SNORD36,111,28,1.0071079842750556e-13,7.278511890203458e-13,0.14716981132075474
SNORD38,82,23,3.990650181651832e-09,2.677908151387275e-08,0.10435152133265341
SNORD46,310,104,1.5990278510138116e-35,3.2451621981791112e-34,0.3623321434642189
SNORD56,77,19,9.112310451425968e-10,6.2976842319151036e-09,0.10288968213496516
SNORD65,103,27,2.842803298832272e-12,2.0515723182058175e-11,0.1346421893591705
SNORD93,425,104,6.922199984431529e-83,7.07194553511515e-81,0.5695393506714261
SNPH,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SNRPA,141,30,3.677908310128163e-20,2.9101594837462987e-19,0.19745028046914842
SNRPB,176,42,1.0972396149919154e-23,1.3882345861793248e-22,0.2378718340982492
SNRPB2,177,42,5.8648936655551866e-24,7.746611527643605e-23,0.23967363590005103
SNTA1,181,39,1.6567756883285974e-26,2.9833881639471074e-25,0.2525412204657488
SNX10,427,105,2.059634940022537e-83,2.9180752386092887e-81,0.5712561618221996
SNX13,418,103,5.44646421526737e-80,2.931720415228866e-78,0.5588135305116437
SNX21,176,41,3.78667007685317e-24,5.2172670838698085e-23,0.23975862655107938
SNX5,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
SNX8,423,100,2.079036800981471e-84,5.0532924039670357e-82,0.5734829168791433
SOSTDC1,418,104,2.0580042516932364e-79,1.0441590490516563e-77,0.5569267380588134
SOX2,73,15,1.3114774640793473e-10,9.36555803877491e-10,0.1032296447390787
SP4,424,104,2.4484130316830132e-82,1.9558652611603987e-80,0.5677375488696244
SP8,422,105,1.1114445268444103e-80,6.597499566857452e-79,0.5622471528131905
SPACA4,128,25,3.7065885529755316e-19,2.77218859006905e-18,0.1834608193098759
SPAG4,179,41,5.639097777625378e-25,8.999784317149621e-24,0.24516403195648478
SPAM1,429,161,3.7128644884626884e-56,7.864569659764831e-55,0.4691993880673126
SPATA2,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SPC24,184,47,1.344583391186522e-23,1.675763765048895e-22,0.24285228624851268
SPDYE1,415,109,4.703627758163837e-75,1.9300295538826366e-73,0.5420873703892573
SPDYE3,431,152,4.259721605931774e-61,1.3640191701041233e-59,0.48978412374638786
SPEF1,176,43,3.120540584205419e-23,3.6498659262925995e-22,0.235985041645419
SPINT2,162,30,5.886666498773573e-26,1.0103537997552173e-24,0.23528811830698626
SPINT3,176,40,1.2820567689903575e-24,1.9666934174358723e-23,0.24164541900390957
SPPL2B,187,48,5.8251141604767306e-24,7.746611527643605e-23,0.2463708992010879
SPTBN4,144,29,1.8403793377362896e-21,1.5650519192595467e-20,0.20474247832738401
SPTLC3,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SRC,179,42,1.663709573845344e-24,2.513640883300742e-23,0.2432772395036546
SRCRB4D,436,117,1.5324800386830563e-81,1.0094204044272868e-79,0.5648308686044534
SRI,436,133,8.983175537140103e-73,3.550245532020265e-71,0.5346421893591704
SRPK2,429,156,2.3915600398663075e-58,6.356893571453488e-57,0.47863335033146354
SRRM3,435,117,5.4251982324580075e-81,3.298608382795723e-79,0.5630290668026516
SRRT,432,152,1.4003410645650795e-61,4.6527261300084875e-60,0.49158592554818975
SRSF6,175,40,2.4220434380638157e-24,3.4445310940191653e-23,0.23984361720210778
SRXN1,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SS18L1,176,46,6.443587331323654e-22,5.866313127495538e-21,0.23032466428692844
SSBP4,180,49,1.0811119922531729e-21,9.395914293783651e-21,0.23187149413564512
SSC5D,143,27,3.2157008027908244e-22,3.101695225196699e-21,0.20671426143124255
SSTR4,175,42,2.0478827333554446e-23,2.462378133669501e-22,0.2360700322964474
ST7,428,160,3.9482924912813863e-56,8.351472765361107e-55,0.469284378718341
STAG3L4,437,112,6.100059741004092e-85,2.0357932708977658e-82,0.5760666326704063
STARD3NL,425,108,1.3093525718022194e-80,7.505288902032721e-79,0.5619921808601054
STAU1,178,40,3.5669937342144814e-25,5.7787607228083154e-24,0.2452490226075132
STEAP1B,426,104,1.9467368354747173e-83,2.9180752386092887e-81,0.5713411524732279
STEAP4,436,133,8.983175537140103e-73,3.550245532020265e-71,0.5346421893591704
STK11,187,52,4.647142731819864e-22,4.3673835761245755e-21,0.23882372938976712
STK17A,418,110,8.709885840988041e-76,3.674299594380854e-74,0.5456059833418323
STK31,424,105,9.118378170913338e-82,6.3398057116100236e-80,0.565850756416794
STK35,178,41,1.0663884566965335e-24,1.645942635423283e-23,0.243362230154683
STRIP2,439,165,6.402443692936367e-59,1.8490749880868917e-57,0.4796702362740099
STX10,178,48,1.3610128752432245e-21,1.1706581535167666e-20,0.23015468298487168
STXBP2,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
STYXL1,438,117,1.1996470661910824e-82,1.0064971865954008e-80,0.5684344722080572
SUGP2,178,47,5.162432934071453e-22,4.7916821881263956e-21,0.23204147543770187
SULF2,177,41,2.0118663024916888e-24,2.910810031870923e-23,0.24156042835288122
SULT2A1,129,25,1.9951762697175294e-19,1.514841113175827e-18,0.18526262111167774
SULT2B1,127,25,6.86926531737918e-19,5.054513794042162e-18,0.18165901750807412
SUMF2,436,112,2.2207837172847537e-84,5.0532924039670357e-82,0.5742648308686045
SUN1,423,103,2.310744782523421e-82,1.8963259641495485e-80,0.5678225395206526
SUN3,415,106,9.914781092024309e-77,4.4184030397632367e-75,0.5477477477477477
SUN5,178,40,3.5669937342144814e-25,5.7787607228083154e-24,0.2452490226075132
SUPT5H,156,33,1.0178167576914172e-22,1.0856230161228483e-21,0.21881693013768488
SUV420H2,144,25,1.3921345516181242e-23,1.7250063280693885e-22,0.21228964813870477
SVOPL,434,164,6.261008938411741e-57,1.4118293128688817e-55,0.47254801971783106
SWSAP1,183,48,6.740845662855772e-23,7.509942148721661e-22,0.2391636919938807
SYCP2,176,45,2.3903890135738236e-22,2.3602144777022803e-21,0.23221145673975863
SYMPK,134,24,2.5668377533354346e-21,2.1499592515109627e-20,0.19615842257351693
SYNDIG1,175,41,7.110286667792678e-24,9.269295588273476e-23,0.2379568247492776
SYNE4,165,29,2.215482633235657e-27,4.315449829563307e-26,0.24258031616522185
SYPL1,430,156,8.093153048329784e-59,2.2975987236260247e-57,0.4804351521332653
SYT3,134,26,2.85862857578604e-20,2.283557656976316e-19,0.19238483766785652
SYT5,143,26,9.419407754091077e-23,1.0162404141590503e-21,0.20860105388407274
