Gene,GBM_loss,LGG_loss,pval,FDR,freq_diff
OAT,470,135,2.2459959104989138e-91,5.230907064730959e-90,0.5921298657147713
OBFC1,467,113,1.4307026340821223e-102,5.611492159055259e-101,0.6282338942716301
ODF2L,17,177,3.0635368298340698e-43,3.548222841770809e-42,0.3033316335203127
OGDHL,443,83,4.688922603290145e-107,4.268908808886336e-105,0.6415944246132925
OIT3,461,90,8.59251846550493e-114,3.3096618561234632e-111,0.6608193098759136
OLAH,423,77,3.958689926991594e-99,1.276125323675273e-97,0.6168791432942377
OLFM3,16,177,4.3177227202978824e-44,5.5060127932355506e-43,0.30513343532211457
OLFM4,201,97,3.209564757032633e-11,1.8374268971091544e-10,0.1791432942376339
OMA1,5,176,4.01306338436073e-55,8.269442820283523e-54,0.32306646268910416
OPA3,56,242,3.197643687334007e-41,3.2522006412411277e-40,0.3557028726840048
OPALIN,466,105,5.836754106841795e-107,4.844183436076102e-105,0.6415264320924698
OPN4,460,102,7.963656512641509e-105,3.7857610168639477e-103,0.6363759986401496
OPRD1,21,177,4.8577325118649455e-40,4.7725871676412826e-39,0.29612442631310554
OPTN,421,77,5.873196205157944e-98,1.7299441841937774e-96,0.6132755396906341
OR10G2,143,54,2.0578919365831797e-11,1.1853394429199587e-10,0.15577086520482744
OR10G3,143,54,2.0578919365831797e-11,1.1853394429199587e-10,0.15577086520482744
OR11H4,140,53,4.2366821680179145e-11,2.39531198825612e-10,0.15225225225225222
OR11H6,141,53,2.6729557033231836e-11,1.533733406238383e-10,0.15405405405405406
OR13A1,430,79,6.626019165412624e-102,2.4749355944554633e-100,0.6257181710011899
OR13J1,142,51,4.285307653556892e-12,2.5708423151650016e-11,0.15962944076151622
OR2S2,144,50,7.992282443629744e-13,4.910432182748712e-12,0.16511983681795003
OR4L1,140,53,4.2366821680179145e-11,2.39531198825612e-10,0.15225225225225222
OR4N5,141,53,2.6729557033231836e-11,1.533733406238383e-10,0.15405405405405406
OR5AU1,141,52,1.3675633844207002e-11,7.984274061705308e-11,0.15594084650688425
OR6S1,143,52,5.324953986211923e-12,3.1692337076416607e-11,0.15954445011048782
OSBP2,157,40,1.5060047292638499e-19,1.0881771545455292e-18,0.20741118476967535
OSBPL9,17,179,5.802509379189458e-44,7.288068218577261e-43,0.3071052184259731
OSCAR,56,254,1.9335392598140206e-45,2.747930630172774e-44,0.37834438211796706
OSCP1,12,174,2.272383415824734e-46,3.430728007288357e-45,0.3066802651708312
OTUD1,431,78,3.3595118513464883e-103,1.3676581851199715e-101,0.6294067652558218
OTUD3,37,183,7.396441893834969e-32,5.832511817805192e-31,0.27861635220125786
OVOL3,29,199,3.685355351331545e-42,3.912467002664485e-41,0.3232194458609553
OXA1L,144,53,6.5876857118393845e-12,3.908381309765057e-11,0.15945945945945947
OXCT2,6,173,1.1442908132475604e-52,2.2919382128806467e-51,0.3156042835288118
OXGR1,143,72,4.4348007141566373e-07,2.021838431807618e-06,0.12180860105388405
P4HA1,461,90,8.59251846550493e-114,3.3096618561234632e-111,0.6608193098759136
PABPC3,150,83,5.898917573927916e-06,2.2048653843131414e-05,0.11366649668536463
PABPC4,6,174,4.680977869041048e-53,9.388204212114101e-52,0.317491075981642
PABPN1,142,54,3.2618299570709276e-11,1.8630878180653795e-10,0.15396906340302566
PACSIN2,164,56,3.0615483996898196e-15,2.006569810651853e-14,0.1898351181370049
PADI1,31,182,4.640936749163878e-35,3.813793864657537e-34,0.2875403705592385
PADI2,31,182,4.640936749163878e-35,3.813793864657537e-34,0.2875403705592385
PADI3,31,182,4.640936749163878e-35,3.813793864657537e-34,0.2875403705592385
PADI4,31,182,4.640936749163878e-35,3.813793864657537e-34,0.2875403705592385
PADI6,31,182,4.640936749163878e-35,3.813793864657537e-34,0.2875403705592385
PAFAH1B3,46,232,3.689112505418404e-43,4.2530965507594217e-42,0.3548529661737209
PAFAH2,30,182,1.1021227220445652e-35,9.202939149835163e-35,0.28934217236104026
PAK4,34,207,1.3127858968924776e-41,1.3619247060164916e-40,0.32930477647458783
PALD1,460,89,8.198379656653649e-114,3.3096618561234632e-111,0.660904300526942
PALMD,14,177,7.285112637380047e-46,1.0594091194455281e-44,0.30873703892571813
PAN3,153,84,3.32453340784914e-06,1.3104471491133503e-05,0.11718510963793985
PANK1,464,104,3.043174729375305e-106,1.97045563727051e-104,0.6398096209416964
PAOX,464,134,4.447828802970283e-88,9.854761692952742e-87,0.5832058473567907
PAPL,33,207,2.887346734328848e-42,3.1025552677459194e-41,0.3311065782763896
PAPSS2,468,105,2.484270439607847e-108,2.9854968435031265e-106,0.6451300356960734
PAQR7,28,182,9.988276876774235e-37,8.613312011647677e-36,0.2929457759646439
PARD3,431,76,1.3283070730281784e-104,6.02834708490311e-103,0.6331803501614822
PARG,444,84,1.0306508603296633e-106,7.859105189782844e-105,0.6415094339622642
PARK7,108,202,1.3141836013642605e-11,7.67560888790588e-11,0.18653748087710353
PARP2,143,53,1.0539874923044792e-11,6.184765667733549e-11,0.15765765765765763
PARP4,150,82,3.977041517426588e-06,1.54136010512854e-05,0.11555328913819482
PARS2,5,175,9.927292235131975e-55,2.0400517641060538e-53,0.321179670236274
PARVB,165,58,8.270202167548136e-15,5.304653158023402e-14,0.18786333503314637
PARVG,164,57,6.510205292825788e-15,4.209914072700344e-14,0.18794832568417472
PATZ1,155,39,1.8522696384951918e-19,1.334522518440037e-18,0.20569437361890192
PAX2,466,106,2.560584109387389e-106,1.7484133859644255e-104,0.6396396396396395
PAX5,143,52,5.324953986211923e-12,3.1692337076416607e-11,0.15954445011048782
PAX7,30,181,2.365117456087555e-35,1.9564314110874037e-34,0.2874553799082101
PAX9,141,54,5.1538897572300805e-11,2.894270352639636e-10,0.15216726160122387
PBLD,460,89,8.198379656653649e-114,3.3096618561234632e-111,0.660904300526942
PCBD1,458,89,1.8307713421301665e-112,3.767376315271146e-110,0.6573006969233385
PCCA,137,68,5.981704614522179e-07,2.667176216068631e-06,0.11854496005439402
PCDH15,449,87,6.614899478206669e-108,7.253213135884713e-106,0.6448580656127826
PCDH17,192,97,1.2234234021402663e-09,6.4643919616430105e-09,0.16292707802141768
PCDH20,187,97,8.283521713116072e-09,4.232485141987402e-08,0.15391806901240865
PCDH8,200,98,8.154504366319306e-11,4.5101975180724817e-10,0.17545469998300187
PCDH9,184,92,2.4828967654325895e-09,1.2928275636162343e-08,0.15794662587115418
PCGF5,462,104,6.802555145154992e-105,3.254394375494213e-103,0.6362060173380928
PCGF6,465,112,7.333835524446926e-102,2.7135191440453626e-100,0.6265170831208566
PCID2,123,61,3.4387483429017276e-06,1.3522742829075852e-05,0.10652728199898012
PCSK9,7,175,3.2203795423770618e-52,6.250199158344731e-51,0.3175760666326704
PDCD2L,24,195,4.641179343966949e-44,5.9084572970399576e-43,0.3246812850586435
PDCD4,466,118,7.7154795574032e-99,2.4451884791415794e-97,0.6169981302056773
PDCD5,25,190,1.4866115860542398e-41,1.5264442409915783e-40,0.3134455209926908
PDE4B,9,176,2.7553420287876724e-50,5.02925248559519e-49,0.31585925548189697
PDE6C,465,103,1.440054473018222e-107,1.3778661333553968e-105,0.6434982151963284
PDGFB,153,47,7.705385604723764e-16,5.165118364755037e-15,0.18699643039265684
PDGFC,32,89,6.871938057568397e-09,3.5208135573258e-08,0.11026687064422913
PDIK1L,29,182,2.545846120802207e-36,2.155789201053594e-35,0.29114397416284205
PDLIM1,465,104,6.365984987765353e-107,5.1138944645032686e-105,0.6416114227434981
PDPN,42,185,8.755759471549006e-30,6.71408977956147e-29,0.2733809280979092
PDS5B,155,86,3.836300388558106e-06,1.4919128782478802e-05,0.11701512833588304
PDSS1,432,75,6.378709672792363e-106,3.7576853609681134e-104,0.6368689444161143
PDZD7,464,107,2.487492698008067e-104,1.1055359559016917e-102,0.6341492435832059
PDZD8,470,131,1.2533811618783753e-93,3.1380486356228256e-92,0.5996770355260921
PEG3,55,255,2.3068029223782576e-46,3.451473456171931e-45,0.38203297637259903
PEPD,28,194,4.299892517691765e-41,4.343845689358823e-40,0.31558728539860614
PER3,109,202,1.524589216559857e-11,8.887225149849504e-11,0.18473567907530175
PES1,157,40,1.5060047292638499e-19,1.0881771545455292e-18,0.20741118476967535
PEX14,70,193,2.9621933229792406e-20,2.1855632660999095e-19,0.23802481727010028
PEX26,142,39,1.8414950833792091e-16,1.2637249494071484e-15,0.1822709501954785
PFKFB3,424,79,2.345296922834267e-98,7.060330736436145e-97,0.6149073601903791
PFKP,421,80,6.073214172783629e-96,1.6557499692115368e-94,0.6076151623321435
PGAM1,461,105,1.3662670823094558e-103,5.7490375659531216e-102,0.6325174230834607
PGBD3,441,83,8.215595517488074e-106,4.63964946856037e-104,0.637990821009689
PGCP1,11,178,7.206033707273123e-49,1.2259234241297494e-47,0.3160292367839537
PGD,70,192,5.256482425842379e-20,3.8726277097108494e-19,0.2361380248172701
PGM5,133,50,1.4588661849654822e-10,7.948889311045148e-10,0.1453000169981302
PHACTR4,28,178,2.0710221150851905e-35,1.7216875601997637e-34,0.28539860615332313
PHC2,18,175,1.067977692028586e-41,1.1125631684919152e-40,0.29775624681285057
PHF21B,162,59,7.567309216995607e-14,4.76230075650222e-13,0.18057113717491077
PHLDB3,47,235,1.2798694852272681e-43,1.5580388498447343e-42,0.35871154173040964
PHTF1,12,178,4.041665616872934e-48,6.664533578119123e-47,0.31422743498215194
PHYHIPL,448,83,5.3099209908553145e-110,7.8201601102577e-108,0.6506034336223016
PI4K2A,460,104,1.477764241058803e-103,6.1663817858848165e-102,0.6326024137344892
PIBF1,184,91,1.5279769339316566e-09,8.056605651639644e-09,0.15983341832398437
PICK1,148,46,4.84590641187407e-15,3.1554055534968475e-14,0.179874213836478
PIFO,11,177,1.692690468599319e-48,2.8474351869315757e-47,0.31414244433112354
PIGK,14,178,3.1081515563382683e-46,4.618264359971658e-45,0.3106238313785483
PIGO,148,51,2.3057322143791374e-13,1.4407948970217721e-12,0.17044025157232703
PIH1D1,60,239,3.8764022214696325e-38,3.542050740323408e-37,0.342835288118307
PIK3AP1,466,105,5.836754106841795e-107,4.844183436076102e-105,0.6415264320924698
PIK3IP1,156,39,1.0232148500669549e-19,7.468772340964915e-19,0.20749617542070375
PIK3R3,3,173,9.903639137441096e-57,2.0983422725337114e-55,0.3210096889342172
PIN1P1,12,174,2.272383415824734e-46,3.430728007288357e-45,0.3066802651708312
PINK1,33,184,1.7012085374675207e-34,1.3851249132703034e-33,0.28771035186129523
PINLYP,48,235,4.944430835372904e-43,5.644015198250134e-42,0.35690973992860786
PIP4K2A,431,77,6.710506782809333e-104,2.8556723198686065e-102,0.631293557708652
PIPSL,464,103,6.922980860575577e-107,5.4165113795607455e-105,0.6416964133945267
PISD,156,39,1.0232148500669549e-19,7.468772340964915e-19,0.20749617542070375
PITHD1,43,184,5.717525159536141e-29,4.3554088715290015e-28,0.26969233384327723
PITPNB,152,37,8.776973227553789e-20,6.415946074175816e-19,0.2040625531191569
PITRM1,420,79,4.9315284385409594e-96,1.3493883461523185e-94,0.6077001529831719
PIWIL3,141,39,3.192056853150622e-16,2.1667906935394778e-15,0.18046914839367673
PKDREJ,168,60,7.994196362269939e-15,5.1407884312508145e-14,0.1894951555328914
PKN2,19,177,1.332636163597674e-41,1.3739780679179313e-40,0.29972802991670916
PLA2G12B,460,90,4.089881080686514e-113,9.752094221281399e-111,0.6590175080741119
PLA2G2A,37,183,7.396441893834969e-32,5.832511817805192e-31,0.27861635220125786
PLA2G2D,37,184,3.581645182430147e-32,2.837735966796712e-31,0.28050314465408804
PLA2G2E,38,183,2.6461169002592426e-31,2.0649334065295762e-30,0.276814550399456
PLA2G2F,38,184,1.2892527234952263e-31,1.0129264860013226e-30,0.2787013428522862
PLA2G3,158,40,8.330822069672903e-20,6.092775517557271e-19,0.20921298657147713
PLA2G4C,62,241,8.390284497146948e-38,7.56990112409258e-37,0.3430052694203638
PLA2G5,37,184,3.581645182430147e-32,2.837735966796712e-31,0.28050314465408804
PLA2G6,150,46,1.6770983584634755e-15,1.110818851006981e-14,0.18347781744008163
PLAA,284,117,1.9214933142954446e-23,1.4317793932215363e-22,0.2909569947305796
PLAUR,48,237,9.901469130966788e-44,1.2161886286621676e-42,0.36068332483426824
PLCE1,467,104,2.7229557397748745e-108,3.0755068513457268e-106,0.6452150263471017
PLD3,36,214,9.791795542462703e-43,1.087157077892644e-41,0.33890872004079553
PLEKHA1,470,132,4.620835993927015e-93,1.1305244022926973e-91,0.597790243073262
PLEKHF1,20,187,2.2900023929930653e-44,3.022883650926347e-43,0.3167941526432092
PLEKHG5,99,201,1.4283675537043258e-13,8.95158005496303e-13,0.20086690464048956
PLEKHM2,33,184,1.7012085374675207e-34,1.3851249132703034e-33,0.28771035186129523
PLEKHS1,468,128,5.159907337767868e-94,1.3318235056348611e-92,0.6017338092809792
PLGRKT,214,122,3.146085574788783e-08,1.5659541916659078e-07,0.15539690634030257
PLIN2,282,131,6.4968560292899035e-19,4.6319777537728014e-18,0.2609382967873534
PLOD1,46,188,1.175059343813465e-28,8.924035117677386e-28,0.2718340982491926
PLRG1,32,87,1.763700993918225e-08,8.911643569000867e-08,0.10649328573856875
PLXDC2,427,78,8.308532095492628e-101,2.889138174502089e-99,0.6221995580486147
PMM1,160,52,1.0851828092020346e-15,7.222692139934852e-15,0.19017508074111847
PNKP,62,242,3.918048329709426e-38,3.5692493637898725e-37,0.344892061873194
PNLIP,470,130,3.3826450578194453e-94,8.791365754076766e-93,0.6015638279789224
PNLIPRP1,471,130,7.327050371252907e-95,1.9412160613220666e-93,0.6033656297807242
PNLIPRP2,471,129,1.9569194150212604e-95,5.249436330794531e-94,0.6052524222335542
PNLIPRP3,472,130,1.57390488790347e-95,4.244739537896935e-94,0.605167431582526
PNMAL1,64,241,8.006898418699641e-37,6.940544030335027e-36,0.3394016658167602
PNMAL2,64,242,3.776551826064606e-37,3.3351770447467675e-36,0.34128845826959037
PNP,142,54,3.2618299570709276e-11,1.8630878180653795e-10,0.15396906340302566
PNPLA3,164,57,6.510205292825788e-15,4.209914072700344e-14,0.18794832568417472
PNPLA5,164,57,6.510205292825788e-15,4.209914072700344e-14,0.18794832568417472
PODN,9,176,2.7553420287876724e-50,5.02925248559519e-49,0.31585925548189697
POLD1,62,245,3.9243223479631145e-39,3.741315197616784e-38,0.35055243923168455
POLR1D,149,84,1.1864574913955698e-05,4.2465962439228615e-05,0.1099779024307326
POLR1E,146,51,6.181507361608451e-13,3.8103653502700924e-12,0.1668366479687234
POLR2F,150,45,7.298229573026697e-16,4.909718076399778e-15,0.1853646098929118
POLR3A,453,91,8.735988613746006e-108,9.509566735919746e-106,0.6445181030086691
POLR3H,158,52,3.079150775850562e-15,2.0172264699008784e-14,0.18657147713751485
POMP,149,81,3.6940872444571884e-06,1.442114828124633e-05,0.11563827978922317
POP4,21,186,3.3035849076039736e-43,3.814485202307985e-42,0.31310555838857723
POSTN,172,86,9.900011366035636e-09,5.0549956064101745e-08,0.1476457589665137
POU2F2,48,230,2.640373637208891e-41,2.6890639171628447e-40,0.3474757776644569
POU4F1,168,86,4.386185524485143e-08,2.1652737084724228e-07,0.1404385517593065
PPA1,460,89,8.198379656653649e-114,3.3096618561234632e-111,0.660904300526942
PPAP2B,8,175,4.83935237759397e-51,8.986001411151621e-50,0.31577426483086857
PPAPDC1A,471,134,1.3682416348280958e-92,3.3312359543578047e-91,0.5958184599694034
PPAPDC2,210,120,5.6297969354110745e-08,2.7475896544426625e-07,0.15196328403875575
PPARA,167,60,1.3167493779053607e-14,8.370803704991251e-14,0.18769335373108956
PPIE,6,174,4.680977869041048e-53,9.388204212114101e-52,0.317491075981642
PPIF,454,89,8.347784513628827e-110,1.2057732592666562e-107,0.6500934897161312
PPIH,4,173,2.7111463591898794e-55,5.656505639965329e-54,0.31920788713241544
PPM1F,141,39,3.192056853150622e-16,2.1667906935394778e-15,0.18046914839367673
PPP1R12C,56,255,8.453236575639026e-46,1.2210049984543215e-44,0.38023117457079725
PPP1R14A,29,206,1.1959070752243658e-44,1.6155500075557936e-43,0.3364269930307666
PPP1R15A,63,240,5.542155841748052e-37,4.823537952186514e-36,0.3393166751657318
PPP1R37,53,240,6.724512549870567e-42,7.064029896794102e-41,0.3573346931837498
PPP1R3C,463,104,1.444029786621943e-105,7.802955199508932e-104,0.6380078191398946
PPP1R8,29,178,9.344218982090102e-35,7.637043392217493e-34,0.2835968043515213
PPP2R1A,66,250,8.330666827206624e-39,7.860758610445848e-38,0.35277919428862825
PPP2R2D,465,135,3.653256786495968e-88,8.118228320524027e-87,0.5831208567057624
PPP3CB,460,90,4.089881080686514e-113,9.752094221281399e-111,0.6590175080741119
PPP5C,64,241,8.006898418699641e-37,6.940544030335027e-36,0.3394016658167602
PPP5D1,65,242,1.1508977101239802e-36,9.90761341059165e-36,0.33948665646778853
PPT1,8,173,2.794542116613496e-50,5.03352657982829e-49,0.3120006799252082
PQLC2,35,182,1.12774906232724e-32,8.977767045193322e-32,0.2803331633520313
PRAMEF20,41,185,2.624683476908847e-30,2.016777247576711e-29,0.27518272989971104
PRDM16,55,190,2.59544977587101e-25,1.9407091355467552e-24,0.25939146693863674
PRDM2,39,185,2.221584091042486e-31,1.7408782585101835e-30,0.2787863335033146
PRDX3,471,132,1.0115847475138725e-93,2.545398002873265e-92,0.5995920448750638
PRF1,460,89,8.198379656653649e-114,3.3096618561234632e-111,0.660904300526942
PRKAA2,7,176,1.3246190085019777e-52,2.6045061185493077e-51,0.3194628590855006
PRKACB,19,178,5.888484233879709e-42,6.20314236755547e-41,0.30161482236953935
PRKCG,58,253,5.563512522595015e-44,7.0054555837738744e-43,0.37285398606153325
PRKCQ,424,79,2.345296922834267e-98,7.060330736436145e-97,0.6149073601903791
PRKD1,145,57,5.7895501473159934e-11,3.24154388046891e-10,0.1537140914499405
PRKD2,65,240,5.107915953867077e-36,4.2986618184308813e-35,0.33571307156212815
PRKG1,448,84,2.6040625167792877e-109,3.372260959229177e-107,0.6487166411694714
PRLHR,471,132,1.0115847475138725e-93,2.545398002873265e-92,0.5995920448750638
PRMT5,143,53,1.0539874923044792e-11,6.184765667733549e-11,0.15765765765765763
PRMT6,9,177,1.1529205625237893e-50,2.1250518638321917e-49,0.31774604793472716
PROK1,10,178,6.145671717848907e-50,1.091256271223715e-48,0.31783103858575557
PROSER1,179,86,6.472226050067003e-10,3.445279224808877e-09,0.16025837157912629
PROSER2,422,77,1.528468361956869e-98,4.705051584695918e-97,0.6150773414924359
PRPF18,422,77,1.528468361956869e-98,4.705051584695918e-97,0.6150773414924359
PRPF31,55,254,5.303156162127429e-46,7.794913098579085e-45,0.38014618391976884
PRPF38A,13,176,2.0367892397503668e-46,3.084339512049396e-45,0.3086520482746898
PRPF39,131,59,6.70267249856449e-08,3.2542839778098177e-07,0.1247152813190549
PRR12,63,240,5.542155841748052e-37,4.823537952186514e-36,0.3393166751657318
PRR14L,156,40,2.7154856207851403e-19,1.9499055925159837e-18,0.20560938296787357
PRR20A,194,97,5.56783942424375e-10,2.969119056833142e-09,0.16653068162502124
PRR26,424,83,1.1202199556266499e-95,3.0320620132294655e-94,0.6073601903790583
PRR5,161,57,2.934624029002763e-14,1.8561651437338738e-13,0.1825429202787693
PRRG2,62,239,3.81581237820819e-37,3.363916287878136e-36,0.3392316845147034
PRSS3,160,66,2.9304875246477076e-11,1.6795796869613837e-10,0.16375998640149583
PRTFDC1,429,76,2.1578717311335672e-103,8.905370644255068e-102,0.6295767465578787
PRX,38,213,4.1168895318175047e-41,4.161770830885771e-40,0.3334183239843618
PSAP,460,88,1.628940032584891e-114,1.681095672556297e-111,0.6627910929797722
PSIP1,242,126,5.2761205959290555e-12,3.152660445188793e-11,0.19830018697943225
PSMB11,143,53,1.0539874923044792e-11,6.184765667733549e-11,0.15765765765765763
PSMC4,34,214,4.667253946578596e-44,5.916581332110014e-43,0.34251232364439915
PSMC6,128,65,3.617441248873065e-06,1.4129277805660735e-05,0.10798912119666837
PSRC1,10,177,1.4570997295668478e-49,2.53339723814273e-48,0.3159442461329254
