Gene,GBM_mut,LGG_mut,pval,FDR
TCF7L2,1,4,0.6635915057670203,1.0
TCHH,14,6,0.0013892262273553866,0.31755396180298545
TCHHL1,0,4,0.3041276425443637,1.0
TCN1,4,1,0.05190631466953338,0.9984238280609337
TCTN2,2,1,0.2776318594459757,1.0
TDG,2,3,1.0,1.0
TDP2,2,1,0.2776318594459757,1.0
TDRD10,1,2,1.0,1.0
TDRD3,1,3,1.0,1.0
TDRD5,1,2,1.0,1.0
TDRD6,4,7,1.0,1.0
TDRD7,2,3,1.0,1.0
TDRD9,3,4,0.6988110156411875,1.0
TEAD1,2,3,1.0,1.0
TEAD3,0,3,0.555300505294623,1.0
TEC,1,3,1.0,1.0
TECPR1,2,2,0.6129467360897645,1.0
TECTA,2,3,1.0,1.0
TEDDM1,0,3,0.555300505294623,1.0
TEK,4,5,0.506868682875917,1.0
TEKT4,3,1,0.12322231267327528,1.0
TEKT5,3,1,0.12322231267327528,1.0
TELO2,0,4,0.3041276425443637,1.0
TEP1,4,4,0.45877715501005295,1.0
TERT,3,3,0.4235081060898829,1.0
TES,2,2,0.6129467360897645,1.0
TESK1,3,0,0.041546220364935736,0.9984238280609337
TET1,1,2,1.0,1.0
TET2,2,5,1.0,1.0
TET3,2,1,0.2776318594459757,1.0
TEX11,2,2,0.6129467360897645,1.0
TEX14,1,4,0.6635915057670203,1.0
TEX15,8,4,0.02910310359528468,0.9984238280609337
TEX2,1,2,1.0,1.0
TFAP2B,1,3,1.0,1.0
TFAP2C,1,2,1.0,1.0
TFAP2D,2,6,0.7207249349769386,1.0
TFEC,2,2,0.6129467360897645,1.0
TFPI2,3,0,0.041546220364935736,0.9984238280609337
TFPT,1,2,1.0,1.0
TG,4,6,0.7449010997430616,1.0
TGFA,4,0,0.014320856262155878,0.9820527181773393
TGFBI,1,5,0.6704048423590807,1.0
TGFBR1,2,2,0.6129467360897645,1.0
TGFBR2,2,2,0.6129467360897645,1.0
TGFBR3,1,2,1.0,1.0
TGFBRAP1,1,3,1.0,1.0
TGM3,4,2,0.19015132781181593,1.0
TGM5,2,3,1.0,1.0
TH,0,3,0.555300505294623,1.0
THADA,3,1,0.12322231267327528,1.0
THBS1,2,4,1.0,1.0
THBS2,0,4,0.3041276425443637,1.0
THBS3,1,3,1.0,1.0
THBS4,2,2,0.6129467360897645,1.0
THEG,2,2,0.6129467360897645,1.0
THOC1,2,1,0.2776318594459757,1.0
THOC2,4,5,0.506868682875917,1.0
THOC6,0,3,0.555300505294623,1.0
THOP1,0,4,0.3041276425443637,1.0
THRA,1,4,0.6635915057670203,1.0
THRAP3,0,3,0.555300505294623,1.0
THSD4,2,3,1.0,1.0
THSD7A,2,3,1.0,1.0
THSD7B,9,7,0.10764685161184398,1.0
TIAM1,0,5,0.16968917798636085,1.0
TIAM2,5,7,0.7610101658739366,1.0
TIE1,3,6,1.0,1.0
TIGD5,1,2,1.0,1.0
TIMD4,1,3,1.0,1.0
TIMELESS,1,3,1.0,1.0
TINAG,0,3,0.555300505294623,1.0
TINF2,1,2,1.0,1.0
TJAP1,2,1,0.2776318594459757,1.0
TJP1,3,5,1.0,1.0
TJP3,5,2,0.05296050564450086,0.9984238280609337
TKTL2,1,2,1.0,1.0
TLE2,1,2,1.0,1.0
TLE3,1,3,1.0,1.0
TLE4,2,4,1.0,1.0
TLK1,1,2,1.0,1.0
TLL1,3,3,0.4235081060898829,1.0
TLL2,2,5,1.0,1.0
TLN1,0,5,0.16968917798636085,1.0
TLN2,2,6,0.7207249349769386,1.0
TLR1,2,4,1.0,1.0
TLR10,2,3,1.0,1.0
TLR2,4,1,0.05190631466953338,0.9984238280609337
TLR3,1,2,1.0,1.0
TLR5,2,2,0.6129467360897645,1.0
TLR6,5,3,0.1341087670241668,1.0
TLR7,4,6,0.7449010997430616,1.0
TLR9,2,3,1.0,1.0
TM2D1,2,1,0.2776318594459757,1.0
TM7SF4,2,2,0.6129467360897645,1.0
TMC1,4,2,0.19015132781181593,1.0
TMC2,2,4,1.0,1.0
TMC3,3,3,0.4235081060898829,1.0
TMC5,2,4,1.0,1.0
TMC6,1,4,0.6635915057670203,1.0
TMCO4,1,2,1.0,1.0
TMCO7,0,5,0.16968917798636085,1.0
TMEFF2,0,3,0.555300505294623,1.0
TMEM104,0,4,0.3041276425443637,1.0
TMEM109,2,2,0.6129467360897645,1.0
TMEM131,0,4,0.3041276425443637,1.0
TMEM132B,4,7,1.0,1.0
TMEM132D,7,5,0.12283447331435512,1.0
TMEM146,3,3,0.4235081060898829,1.0
TMEM150C,1,2,1.0,1.0
TMEM156,2,2,0.6129467360897645,1.0
TMEM163,2,1,0.2776318594459757,1.0
TMEM168,0,3,0.555300505294623,1.0
TMEM17,1,2,1.0,1.0
TMEM174,3,1,0.12322231267327528,1.0
TMEM184A,0,3,0.555300505294623,1.0
TMEM19,1,3,1.0,1.0
TMEM195,1,2,1.0,1.0
TMEM198,1,3,1.0,1.0
TMEM2,4,5,0.506868682875917,1.0
TMEM200A,2,1,0.2776318594459757,1.0
TMEM214,2,1,0.2776318594459757,1.0
TMEM216,0,3,0.555300505294623,1.0
TMEM217,1,3,1.0,1.0
TMEM225,0,4,0.3041276425443637,1.0
TMEM229B,3,1,0.12322231267327528,1.0
TMEM26,2,2,0.6129467360897645,1.0
TMEM45B,0,3,0.555300505294623,1.0
TMEM52,1,2,1.0,1.0
TMEM62,1,2,1.0,1.0
TMEM70,2,2,0.6129467360897645,1.0
TMEM87B,0,2,0.5461432441423886,1.0
TMF1,2,1,0.2776318594459757,1.0
TMPO,0,3,0.555300505294623,1.0
TMPRSS11E,1,2,1.0,1.0
TMPRSS11F,2,3,1.0,1.0
TMPRSS15,6,7,0.39050979126624275,1.0
TMPRSS6,6,3,0.07158905501404213,1.0
TMPRSS7,4,1,0.05190631466953338,0.9984238280609337
TMPRSS9,2,1,0.2776318594459757,1.0
TMTC1,3,3,0.4235081060898829,1.0
TMTC2,2,5,1.0,1.0
TMTC4,0,3,0.555300505294623,1.0
TNC,1,5,0.6704048423590807,1.0
TNFRSF11A,2,2,0.6129467360897645,1.0
TNFRSF4,3,0,0.041546220364935736,0.9984238280609337
TNFRSF8,2,2,0.6129467360897645,1.0
TNFRSF9,1,3,1.0,1.0
TNFSF14,2,5,1.0,1.0
TNFSF15,0,3,0.555300505294623,1.0
TNFSF8,1,2,1.0,1.0
TNFSF9,3,2,0.3479791729957157,1.0
TNIK,2,2,0.6129467360897645,1.0
TNIP3,2,2,0.6129467360897645,1.0
TNK2,3,2,0.3479791729957157,1.0
TNKS1BP1,0,3,0.555300505294623,1.0
TNKS2,1,3,1.0,1.0
TNN,1,4,0.6635915057670203,1.0
TNNI3K,0,4,0.3041276425443637,1.0
TNNT1,3,1,0.12322231267327528,1.0
TNNT3,1,4,0.6635915057670203,1.0
TNPO2,3,2,0.3479791729957157,1.0
TNPO3,1,2,1.0,1.0
TNR,0,3,0.555300505294623,1.0
TNRC18,2,10,0.23385314602648125,1.0
TNRC6A,0,6,0.09773391900633387,1.0
TNRC6C,2,2,0.6129467360897645,1.0
TNS1,3,2,0.3479791729957157,1.0
TNS3,2,2,0.6129467360897645,1.0
TNXB,3,8,0.7560312109963104,1.0
TOP1MT,0,3,0.555300505294623,1.0
TOP3B,1,2,1.0,1.0
TOR1AIP2,0,3,0.555300505294623,1.0
TP53,80,250,1.6420597191153033e-07,0.00011260424523833193
TP53BP1,1,3,1.0,1.0
TP63,6,4,0.10390045357003576,1.0
TPCN1,1,2,1.0,1.0
TPH1,2,3,1.0,1.0
TPM1,0,5,0.16968917798636085,1.0
TPM3,1,2,1.0,1.0
TPO,3,6,1.0,1.0
TPP2,0,5,0.16968917798636085,1.0
TPR,2,4,1.0,1.0
TPST1,1,3,1.0,1.0
TPTE,5,11,1.0,1.0
TPTE2,8,5,0.07270848823915549,1.0
TPX2,2,5,1.0,1.0
TRAF4,0,3,0.555300505294623,1.0
TRAF5,0,3,0.555300505294623,1.0
TRAIP,1,3,1.0,1.0
TRAK2,2,1,0.2776318594459757,1.0
TRAM1L1,2,2,0.6129467360897645,1.0
TRANK1,1,5,0.6704048423590807,1.0
TRAT1,4,1,0.05190631466953338,0.9984238280609337
TRDN,0,3,0.555300505294623,1.0
TREML2,4,3,0.2440874242159363,1.0
TRERF1,1,6,0.43173728841039627,1.0
TRHDE,7,2,0.01026016998973047,0.9381215427276893
TRIM10,3,2,0.3479791729957157,1.0
TRIM13,1,4,0.6635915057670203,1.0
TRIM15,0,5,0.16968917798636085,1.0
TRIM21,2,1,0.2776318594459757,1.0
TRIM22,1,2,1.0,1.0
TRIM23,1,2,1.0,1.0
TRIM24,0,3,0.555300505294623,1.0
TRIM28,0,3,0.555300505294623,1.0
TRIM3,2,3,1.0,1.0
TRIM33,1,2,1.0,1.0
TRIM38,1,2,1.0,1.0
TRIM41,1,4,0.6635915057670203,1.0
TRIM42,2,3,1.0,1.0
TRIM5,0,3,0.555300505294623,1.0
TRIM50,1,2,1.0,1.0
TRIM54,0,5,0.16968917798636085,1.0
TRIM55,2,3,1.0,1.0
TRIM58,3,6,1.0,1.0
TRIM6,2,1,0.2776318594459757,1.0
TRIM60,0,3,0.555300505294623,1.0
TRIM63,0,3,0.555300505294623,1.0
TRIM7,2,1,0.2776318594459757,1.0
TRIM71,3,3,0.4235081060898829,1.0
TRIM72,1,2,1.0,1.0
TRIML1,5,4,0.2888957366365076,1.0
TRIML2,1,3,1.0,1.0
TRIO,2,4,1.0,1.0
TRIOBP,1,3,1.0,1.0
TRIP12,1,7,0.27372353182729653,1.0
TRMT1,2,1,0.2776318594459757,1.0
TRMT2B,0,4,0.3041276425443637,1.0
TRMT6,1,2,1.0,1.0
TRO,0,4,0.3041276425443637,1.0
TRPA1,5,7,0.7610101658739366,1.0
TRPC3,1,3,1.0,1.0
TRPC4,1,4,0.6635915057670203,1.0
TRPC4AP,1,2,1.0,1.0
TRPC5,0,3,0.555300505294623,1.0
TRPC6,3,3,0.4235081060898829,1.0
TRPC7,4,7,1.0,1.0
TRPM1,4,4,0.45877715501005295,1.0
TRPM2,6,8,0.5748900184752334,1.0
TRPM3,4,2,0.19015132781181593,1.0
TRPM4,2,1,0.2776318594459757,1.0
TRPM5,1,3,1.0,1.0
TRPM6,2,6,0.7207249349769386,1.0
TRPM8,1,5,0.6704048423590807,1.0
TRPS1,4,1,0.05190631466953338,0.9984238280609337
TRPV1,2,1,0.2776318594459757,1.0
TRPV2,1,2,1.0,1.0
TRPV4,4,1,0.05190631466953338,0.9984238280609337
TRPV5,5,6,0.5272546176448649,1.0
TRPV6,7,6,0.15288448785626058,1.0
TRRAP,6,9,0.7850833846655179,1.0
TRYX3,2,1,0.2776318594459757,1.0
TSC2,3,3,0.4235081060898829,1.0
TSC22D1,0,2,0.5461432441423886,1.0
TSGA10IP,0,2,0.5461432441423886,1.0
TSGA13,2,2,0.6129467360897645,1.0
TSHR,1,3,1.0,1.0
TSHZ1,0,3,0.555300505294623,1.0
TSHZ2,7,4,0.0557041760943801,1.0
TSHZ3,1,3,1.0,1.0
TSNARE1,2,3,1.0,1.0
TSNAXIP1,0,3,0.555300505294623,1.0
TSPAN16,3,0,0.041546220364935736,0.9984238280609337
TSPAN32,1,2,1.0,1.0
TTBK1,2,0,0.12024143339194904,1.0
TTBK2,0,7,0.1027867894601106,1.0
TTC12,1,3,1.0,1.0
TTC13,1,2,1.0,1.0
TTC14,1,2,1.0,1.0
TTC17,2,4,1.0,1.0
TTC21A,2,2,0.6129467360897645,1.0
TTC21B,1,2,1.0,1.0
TTC23,0,3,0.555300505294623,1.0
TTC26,0,4,0.3041276425443637,1.0
TTC3,0,3,0.555300505294623,1.0
TTC30B,1,6,0.43173728841039627,1.0
TTC37,2,3,1.0,1.0
TTC4,1,2,1.0,1.0
TTC5,2,2,0.6129467360897645,1.0
TTC7A,0,4,0.3041276425443637,1.0
TTK,2,4,1.0,1.0
TTLL5,0,3,0.555300505294623,1.0
TTN,73,76,8.217174672298811e-05,0.03467647711710098
TTYH3,1,3,1.0,1.0
TUBA1A,1,2,1.0,1.0
TUBA3C,6,3,0.07158905501404213,1.0
TUBB2C,0,4,0.3041276425443637,1.0
TUBB4,3,2,0.3479791729957157,1.0
TUBB4Q,3,0,0.041546220364935736,0.9984238280609337
TUBB6,0,3,0.555300505294623,1.0
TUBB8,0,3,0.555300505294623,1.0
TUBD1,0,3,0.555300505294623,1.0
TUBG1,1,2,1.0,1.0
TUBGCP2,0,3,0.555300505294623,1.0
TUBGCP3,1,2,1.0,1.0
TUBGCP5,2,2,0.6129467360897645,1.0
TUBGCP6,1,4,0.6635915057670203,1.0
TULP1,2,2,0.6129467360897645,1.0
TULP4,0,4,0.3041276425443637,1.0
TUSC3,3,0,0.041546220364935736,0.9984238280609337
TXNDC16,0,3,0.555300505294623,1.0
TXNDC2,0,3,0.555300505294623,1.0
TXNDC3,5,3,0.1341087670241668,1.0
TXNRD2,2,3,1.0,1.0
TYK2,3,4,0.6988110156411875,1.0
TYR,1,3,1.0,1.0
TYRO3,1,3,1.0,1.0
TYRP1,2,4,1.0,1.0
TYW1B,1,4,0.6635915057670203,1.0
U2AF2,0,3,0.555300505294623,1.0
UACA,3,1,0.12322231267327528,1.0
UBA7,0,2,0.5461432441423886,1.0
UBAP1,1,2,1.0,1.0
UBASH3A,1,2,1.0,1.0
UBC,2,3,1.0,1.0
UBE2NL,2,1,0.2776318594459757,1.0
UBE3C,6,3,0.07158905501404213,1.0
UBN2,2,4,1.0,1.0
UBP1,1,2,1.0,1.0
UBQLN3,2,2,0.6129467360897645,1.0
UBR1,2,1,0.2776318594459757,1.0
UBR3,1,4,0.6635915057670203,1.0
UBR4,4,5,0.506868682875917,1.0
UBR5,2,5,1.0,1.0
UBXN7,0,3,0.555300505294623,1.0
UCK1,1,3,1.0,1.0
UCKL1,2,2,0.6129467360897645,1.0
UGGT1,4,4,0.45877715501005295,1.0
UGGT2,2,5,1.0,1.0
UGT1A1,0,3,0.555300505294623,1.0
UGT1A5,1,2,1.0,1.0
UGT1A6,2,1,0.2776318594459757,1.0
UGT1A7,1,2,1.0,1.0
UGT1A8,0,3,0.555300505294623,1.0
UGT2A1,3,4,0.6988110156411875,1.0
UGT2A3,6,5,0.2039365389802441,1.0
UGT2B10,4,3,0.2440874242159363,1.0
UGT2B11,2,3,1.0,1.0
UGT2B15,1,4,0.6635915057670203,1.0
UGT2B28,6,2,0.023696211745832373,0.9984238280609337
UGT2B4,5,5,0.328575491331887,1.0
UGT2B7,2,2,0.6129467360897645,1.0
UGT3A1,2,2,0.6129467360897645,1.0
UGT3A2,3,1,0.12322231267327528,1.0
UHRF1BP1,2,3,1.0,1.0
UHRF1BP1L,4,3,0.2440874242159363,1.0
UHRF2,1,2,1.0,1.0
ULBP3,0,3,0.555300505294623,1.0
ULK2,1,3,1.0,1.0
UMODL1,5,3,0.1341087670241668,1.0
UNC13A,1,6,0.43173728841039627,1.0
UNC13B,1,4,0.6635915057670203,1.0
UNC13C,5,3,0.1341087670241668,1.0
UNC13D,0,3,0.555300505294623,1.0
UNC45A,2,3,1.0,1.0
UNC45B,4,2,0.19015132781181593,1.0
UNC5C,3,2,0.3479791729957157,1.0
UNC5CL,2,3,1.0,1.0
UNC93A,2,2,0.6129467360897645,1.0
UNKL,2,1,0.2776318594459757,1.0
UPF1,3,4,0.6988110156411875,1.0
UQCRC1,1,2,1.0,1.0
URB2,0,6,0.09773391900633387,1.0
URGCP,2,1,0.2776318594459757,1.0
USE1,1,2,1.0,1.0
USH1C,1,5,0.6704048423590807,1.0
USH1G,2,3,1.0,1.0
USH2A,15,11,0.01940010676175348,0.9984238280609337
USHBP1,4,3,0.2440874242159363,1.0
USP11,3,7,1.0,1.0
USP12,1,2,1.0,1.0
USP14,0,3,0.555300505294623,1.0
USP15,2,2,0.6129467360897645,1.0
USP19,0,3,0.555300505294623,1.0
USP20,2,5,1.0,1.0
USP24,0,5,0.16968917798636085,1.0
USP25,1,3,1.0,1.0
USP26,2,5,1.0,1.0
USP28,3,2,0.3479791729957157,1.0
USP29,2,1,0.2776318594459757,1.0
USP3,0,3,0.555300505294623,1.0
USP31,0,3,0.555300505294623,1.0
USP32,1,2,1.0,1.0
USP35,2,3,1.0,1.0
USP39,1,2,1.0,1.0
USP4,0,4,0.3041276425443637,1.0
USP42,3,0,0.041546220364935736,0.9984238280609337
USP44,0,3,0.555300505294623,1.0
USP47,0,3,0.555300505294623,1.0
USP49,1,2,1.0,1.0
USP51,2,3,1.0,1.0
USP53,1,4,0.6635915057670203,1.0
USP54,0,3,0.555300505294623,1.0
USP6,5,7,0.7610101658739366,1.0
USP7,1,3,1.0,1.0
USP9X,2,7,0.7264026999583479,1.0
UTP14A,0,4,0.3041276425443637,1.0
UTP20,1,3,1.0,1.0
UTP6,0,3,0.555300505294623,1.0
UTRN,4,8,1.0,1.0
UVRAG,3,1,0.12322231267327528,1.0
UXS1,2,2,0.6129467360897645,1.0
VAMP5,1,2,1.0,1.0
VAMP7,3,0,0.041546220364935736,0.9984238280609337
VARS2,2,2,0.6129467360897645,1.0
VAV1,4,4,0.45877715501005295,1.0
VAV2,2,2,0.6129467360897645,1.0
VCAN,3,4,0.6988110156411875,1.0
VDAC3,0,3,0.555300505294623,1.0
VEGFA,2,1,0.2776318594459757,1.0
VEGFB,1,2,1.0,1.0
VEZF1,1,2,1.0,1.0
VEZT,1,2,1.0,1.0
VGLL2,1,2,1.0,1.0
VGLL4,0,3,0.555300505294623,1.0
VIL1,2,6,0.7207249349769386,1.0
VILL,2,2,0.6129467360897645,1.0
VIT,1,6,0.43173728841039627,1.0
VPS11,1,2,1.0,1.0
VPS13A,1,6,0.43173728841039627,1.0
VPS13B,2,8,0.5073309250885738,1.0
VPS13C,2,9,0.3461565380101572,1.0
VPS13D,3,4,0.6988110156411875,1.0
VPS16,2,3,1.0,1.0
VPS18,2,3,1.0,1.0
VPS33A,1,2,1.0,1.0
VPS41,3,2,0.3479791729957157,1.0
VPS54,1,2,1.0,1.0
VPS8,5,1,0.021100511734372707,0.9984238280609337
VRK1,0,3,0.555300505294623,1.0
VRK2,1,2,1.0,1.0
VSIG2,1,2,1.0,1.0
VSIG4,1,6,0.43173728841039627,1.0
VSTM2A,3,1,0.12322231267327528,1.0
VTCN1,2,1,0.2776318594459757,1.0
VWA3A,3,3,0.4235081060898829,1.0
VWA3B,0,3,0.555300505294623,1.0
VWA5A,1,3,1.0,1.0
VWCE,1,3,1.0,1.0
VWF,7,6,0.15288448785626058,1.0
WAS,1,2,1.0,1.0
WASF3,1,3,1.0,1.0
WBSCR17,5,5,0.328575491331887,1.0
WDFY3,4,8,1.0,1.0
WDHD1,1,3,1.0,1.0
WDR1,3,1,0.12322231267327528,1.0
WDR11,1,2,1.0,1.0
WDR16,1,4,0.6635915057670203,1.0
WDR19,1,3,1.0,1.0
WDR27,1,3,1.0,1.0
WDR33,2,4,1.0,1.0
WDR44,1,3,1.0,1.0
WDR49,0,3,0.555300505294623,1.0
WDR63,5,4,0.2888957366365076,1.0
WDR64,2,2,0.6129467360897645,1.0
WDR65,3,2,0.3479791729957157,1.0
WDR66,1,2,1.0,1.0
WDR67,3,2,0.3479791729957157,1.0
WDR72,3,3,0.4235081060898829,1.0
WDR75,1,2,1.0,1.0
WDR78,3,3,0.4235081060898829,1.0
WDR8,1,2,1.0,1.0
WDR81,1,5,0.6704048423590807,1.0
WDR90,6,3,0.07158905501404213,1.0
WDR92,1,2,1.0,1.0
WEE2,2,2,0.6129467360897645,1.0
WFDC8,2,1,0.2776318594459757,1.0
WFIKKN2,1,3,1.0,1.0
WIF1,1,3,1.0,1.0
WIPI1,2,1,0.2776318594459757,1.0
WIPI2,0,3,0.555300505294623,1.0
WNK1,1,9,0.17771380843845347,1.0
WNK2,2,3,1.0,1.0
WNK3,2,6,0.7207249349769386,1.0
WNT11,1,3,1.0,1.0
WNT2,5,3,0.1341087670241668,1.0
WRN,1,5,0.6704048423590807,1.0
WSCD2,4,2,0.19015132781181593,1.0
WT1,2,1,0.2776318594459757,1.0
WWC1,1,2,1.0,1.0
WWC2,3,1,0.12322231267327528,1.0
WWC3,4,7,1.0,1.0
XAB2,1,2,1.0,1.0
XCL1,2,1,0.2776318594459757,1.0
XDH,3,4,0.6988110156411875,1.0
XG,0,3,0.555300505294623,1.0
XIAP,0,4,0.3041276425443637,1.0
XIRP1,1,3,1.0,1.0
XIRP2,8,2,0.004326040315552415,0.6245436097663302
XK,3,2,0.3479791729957157,1.0
XKR4,1,3,1.0,1.0
XKR7,1,2,1.0,1.0
XKR9,2,3,1.0,1.0
XPNPEP1,0,3,0.555300505294623,1.0
XPNPEP2,2,1,0.2776318594459757,1.0
XPO4,1,2,1.0,1.0
XPO6,0,3,0.555300505294623,1.0
XRCC1,2,1,0.2776318594459757,1.0
XRCC5,1,2,1.0,1.0
XRN2,0,4,0.3041276425443637,1.0
XYLT1,1,2,1.0,1.0
XYLT2,2,1,0.2776318594459757,1.0
YBX2,1,3,1.0,1.0
YEATS2,3,1,0.12322231267327528,1.0
YIPF6,2,2,0.6129467360897645,1.0
YLPM1,1,4,0.6635915057670203,1.0
YME1L1,1,5,0.6704048423590807,1.0
YSK4,7,5,0.12283447331435512,1.0
YTHDC1,1,3,1.0,1.0
YWHAE,2,1,0.2776318594459757,1.0
YY1AP1,3,1,0.12322231267327528,1.0
YY2,1,2,1.0,1.0
ZACN,0,4,0.3041276425443637,1.0
ZAK,3,2,0.3479791729957157,1.0
ZAN,10,13,0.3802993587752235,1.0
ZAP70,3,4,0.6988110156411875,1.0
ZBBX,3,1,0.12322231267327528,1.0
ZBED1,2,3,1.0,1.0
ZBED2,2,1,0.2776318594459757,1.0
ZBED4,0,3,0.555300505294623,1.0
ZBTB11,0,4,0.3041276425443637,1.0
ZBTB2,2,1,0.2776318594459757,1.0
ZBTB20,1,21,0.0012084242822691107,0.30882599234006075
ZBTB33,1,3,1.0,1.0
ZBTB34,1,2,1.0,1.0
ZBTB38,1,2,1.0,1.0
ZBTB39,3,3,0.4235081060898829,1.0
ZBTB45,0,3,0.555300505294623,1.0
ZC3H11A,0,6,0.09773391900633387,1.0
ZC3H12B,2,4,1.0,1.0
ZC3H13,3,2,0.3479791729957157,1.0
ZC3H14,0,3,0.555300505294623,1.0
ZC3H18,2,1,0.2776318594459757,1.0
ZC3H3,0,3,0.555300505294623,1.0
ZC3H7B,0,3,0.555300505294623,1.0
ZC3HAV1L,1,2,1.0,1.0
ZCCHC11,1,2,1.0,1.0
ZCCHC12,0,7,0.1027867894601106,1.0
ZCCHC14,2,1,0.2776318594459757,1.0
ZCCHC5,3,3,0.4235081060898829,1.0
ZCWPW1,3,2,0.3479791729957157,1.0
ZDBF2,7,4,0.0557041760943801,1.0
ZDHHC11,1,3,1.0,1.0
ZDHHC19,0,3,0.555300505294623,1.0
ZDHHC4,3,1,0.12322231267327528,1.0
ZDHHC5,0,4,0.3041276425443637,1.0
ZEB2,0,4,0.3041276425443637,1.0
ZER1,0,3,0.555300505294623,1.0
ZFAND2B,1,2,1.0,1.0
ZFAT,3,4,0.6988110156411875,1.0
ZFC3H1,3,1,0.12322231267327528,1.0
ZFHX3,5,4,0.2888957366365076,1.0
ZFHX4,4,5,0.506868682875917,1.0
ZFP106,0,4,0.3041276425443637,1.0
ZFP28,2,1,0.2776318594459757,1.0
ZFP30,2,1,0.2776318594459757,1.0
ZFP42,5,1,0.021100511734372707,0.9984238280609337
ZFP57,2,1,0.2776318594459757,1.0
ZFP64,1,4,0.6635915057670203,1.0
ZFP82,1,2,1.0,1.0
ZFPL1,0,3,0.555300505294623,1.0
ZFR,2,1,0.2776318594459757,1.0
ZFX,1,4,0.6635915057670203,1.0
ZFYVE1,0,3,0.555300505294623,1.0
ZFYVE26,3,3,0.4235081060898829,1.0
ZIC1,3,0,0.041546220364935736,0.9984238280609337
ZIC4,3,2,0.3479791729957157,1.0
ZKSCAN2,1,2,1.0,1.0
ZMAT4,1,2,1.0,1.0
ZMIZ1,3,9,0.5578688068667825,1.0
ZMIZ2,1,3,1.0,1.0
ZMYM2,0,7,0.1027867894601106,1.0
ZMYM3,2,4,1.0,1.0
ZMYM6,0,3,0.555300505294623,1.0
ZNF101,1,2,1.0,1.0
ZNF107,1,2,1.0,1.0
ZNF12,1,2,1.0,1.0
ZNF124,1,2,1.0,1.0
ZNF135,2,2,0.6129467360897645,1.0
ZNF14,0,3,0.555300505294623,1.0
ZNF142,2,2,0.6129467360897645,1.0
ZNF148,1,4,0.6635915057670203,1.0
ZNF157,2,3,1.0,1.0
ZNF165,1,2,1.0,1.0
ZNF17,1,2,1.0,1.0
ZNF180,2,1,0.2776318594459757,1.0
ZNF182,1,2,1.0,1.0
ZNF184,0,3,0.555300505294623,1.0
ZNF202,2,1,0.2776318594459757,1.0
ZNF207,2,1,0.2776318594459757,1.0
ZNF208,6,3,0.07158905501404213,1.0
ZNF215,2,4,1.0,1.0
ZNF217,0,4,0.3041276425443637,1.0
ZNF229,1,3,1.0,1.0
ZNF23,2,1,0.2776318594459757,1.0
ZNF235,1,2,1.0,1.0
ZNF236,3,2,0.3479791729957157,1.0
ZNF238,0,5,0.16968917798636085,1.0
ZNF263,2,1,0.2776318594459757,1.0
ZNF276,0,3,0.555300505294623,1.0
ZNF28,4,2,0.19015132781181593,1.0
ZNF280A,2,2,0.6129467360897645,1.0
ZNF280B,1,3,1.0,1.0
ZNF280C,2,4,1.0,1.0
ZNF280D,1,2,1.0,1.0
ZNF281,0,3,0.555300505294623,1.0
ZNF282,3,2,0.3479791729957157,1.0
ZNF283,1,2,1.0,1.0
ZNF285,1,5,0.6704048423590807,1.0
ZNF287,1,3,1.0,1.0
ZNF292,3,14,0.1972515257925884,1.0
ZNF295,0,3,0.555300505294623,1.0
ZNF3,2,1,0.2776318594459757,1.0
ZNF318,2,5,1.0,1.0
ZNF320,1,2,1.0,1.0
ZNF324,2,2,0.6129467360897645,1.0
ZNF330,1,2,1.0,1.0
ZNF331,0,3,0.555300505294623,1.0
ZNF333,1,2,1.0,1.0
ZNF334,0,4,0.3041276425443637,1.0
ZNF335,1,3,1.0,1.0
ZNF337,2,1,0.2776318594459757,1.0
ZNF343,0,3,0.555300505294623,1.0
ZNF347,2,4,1.0,1.0
ZNF358,3,0,0.041546220364935736,0.9984238280609337
ZNF362,2,1,0.2776318594459757,1.0
ZNF365,2,1,0.2776318594459757,1.0
ZNF366,2,4,1.0,1.0
ZNF37A,3,1,0.12322231267327528,1.0
ZNF385B,0,3,0.555300505294623,1.0
ZNF385D,2,1,0.2776318594459757,1.0
ZNF407,4,2,0.19015132781181593,1.0
ZNF41,2,6,0.7207249349769386,1.0
ZNF423,1,2,1.0,1.0
ZNF425,0,4,0.3041276425443637,1.0
ZNF429,1,2,1.0,1.0
ZNF438,0,3,0.555300505294623,1.0
ZNF442,1,2,1.0,1.0
ZNF451,2,1,0.2776318594459757,1.0
ZNF460,1,3,1.0,1.0
ZNF462,2,5,1.0,1.0
ZNF470,1,2,1.0,1.0
ZNF473,0,3,0.555300505294623,1.0
ZNF479,1,5,0.6704048423590807,1.0
ZNF484,1,2,1.0,1.0
ZNF485,0,3,0.555300505294623,1.0
ZNF492,3,4,0.6988110156411875,1.0
ZNF493,2,2,0.6129467360897645,1.0
ZNF503,0,3,0.555300505294623,1.0
ZNF506,1,3,1.0,1.0
ZNF512B,0,5,0.16968917798636085,1.0
ZNF516,3,2,0.3479791729957157,1.0
ZNF518B,2,4,1.0,1.0
ZNF521,1,4,0.6635915057670203,1.0
ZNF526,1,3,1.0,1.0
ZNF532,1,1,1.0,1.0
ZNF536,3,3,0.4235081060898829,1.0
ZNF543,2,2,0.6129467360897645,1.0
